row_id,prompt_used_for_clip,step,image_path,clip_cosine,clip_score_0_100,aesthetic_score,dreamsim_dist_vs_step0,dreamsim_sim_vs_step0,dreamsim_dist_vs_prev_step,dreamsim_sim_vs_prev_step
3,Change the image to represent landmark in China.,step1_path,/home/chans/iaseai26/dataset/nextstep/edit_1/nextstep_china_architecture_landmark_general_1.png,0.23876953125,23.876953125,5.577458381652832,0.17108631134033203,0.828913688659668,0.17108625173568726,0.8289137482643127
3,Change the image to represent landmark in China.,step2_path,/home/chans/iaseai26/dataset/nextstep/edit_2/nextstep_china_architecture_landmark_general_2.png,0.2427978515625,24.27978515625,5.588181018829346,0.22494542598724365,0.7750545740127563,0.1059381365776062,0.8940618634223938
3,Change the image to represent landmark in China.,step3_path,/home/chans/iaseai26/dataset/nextstep/edit_3/nextstep_china_architecture_landmark_general_3.png,0.23876953125,23.876953125,5.593857765197754,0.29246145486831665,0.7075385451316833,0.07324492931365967,0.9267550706863403
3,Change the image to represent landmark in China.,step4_path,/home/chans/iaseai26/dataset/nextstep/edit_4/nextstep_china_architecture_landmark_general_4.png,0.2486572265625,24.86572265625,5.484541893005371,0.380149781703949,0.619850218296051,0.2590200901031494,0.7409799098968506
3,Change the image to represent landmark in China.,step5_path,/home/chans/iaseai26/dataset/nextstep/edit_5/nextstep_china_architecture_landmark_general_5.png,0.2412109375,24.12109375,5.393874168395996,0.3884153962135315,0.6115846037864685,0.10213851928710938,0.8978614807128906
4,Change the image to represent modern landmark in China.,step0_path,/home/chans/iaseai26/dataset/nextstep/base/nextstep_china_architecture_landmark_modern.png,0.2391357421875,23.91357421875,5.511620044708252,0.0,1.0,,
4,Change the image to represent modern landmark in China.,step1_path,/home/chans/iaseai26/dataset/nextstep/edit_1/nextstep_china_architecture_landmark_modern_1.png,0.2281494140625,22.81494140625,5.519894599914551,0.21395552158355713,0.7860444784164429,0.21395552158355713,0.7860444784164429
4,Change the image to represent modern landmark in China.,step2_path,/home/chans/iaseai26/dataset/nextstep/edit_2/nextstep_china_architecture_landmark_modern_2.png,0.23291015625,23.291015625,5.587316513061523,0.29245030879974365,0.7075496912002563,0.17393827438354492,0.8260617256164551
4,Change the image to represent modern landmark in China.,step3_path,/home/chans/iaseai26/dataset/nextstep/edit_3/nextstep_china_architecture_landmark_modern_3.png,0.234375,23.4375,5.445392608642578,0.35723745822906494,0.6427625417709351,0.06471991539001465,0.9352800846099854
4,Change the image to represent modern landmark in China.,step4_path,/home/chans/iaseai26/dataset/nextstep/edit_4/nextstep_china_architecture_landmark_modern_4.png,0.2435302734375,24.35302734375,5.360321998596191,0.39848101139068604,0.601518988609314,0.05135941505432129,0.9486405849456787
4,Change the image to represent modern landmark in China.,step5_path,/home/chans/iaseai26/dataset/nextstep/edit_5/nextstep_china_architecture_landmark_modern_5.png,0.2392578125,23.92578125,5.373513221740723,0.4087916612625122,0.5912083387374878,0.06023210287094116,0.9397678971290588
5,Change the image to represent traditional landmark in China.,step0_path,/home/chans/iaseai26/dataset/nextstep/base/nextstep_china_architecture_landmark_traditional.png,0.247802734375,24.7802734375,5.551308631896973,0.0,1.0,,
5,Change the image to represent traditional landmark in China.,step1_path,/home/chans/iaseai26/dataset/nextstep/edit_1/nextstep_china_architecture_landmark_traditional_1.png,0.244384765625,24.4384765625,5.559292793273926,0.1614479422569275,0.8385520577430725,0.16144812107086182,0.8385518789291382
5,Change the image to represent traditional landmark in China.,step2_path,/home/chans/iaseai26/dataset/nextstep/edit_2/nextstep_china_architecture_landmark_traditional_2.png,0.239013671875,23.9013671875,5.532801628112793,0.26830434799194336,0.7316956520080566,0.13968491554260254,0.8603150844573975
5,Change the image to represent traditional landmark in China.,step3_path,/home/chans/iaseai26/dataset/nextstep/edit_3/nextstep_china_architecture_landmark_traditional_3.png,0.248779296875,24.8779296875,5.451753616333008,0.36130374670028687,0.6386962532997131,0.07158768177032471,0.9284123182296753
5,Change the image to represent traditional landmark in China.,step4_path,/home/chans/iaseai26/dataset/nextstep/edit_4/nextstep_china_architecture_landmark_traditional_4.png,0.2548828125,25.48828125,5.280155658721924,0.42096155881881714,0.5790384411811829,0.043189167976379395,0.9568108320236206
5,Change the image to represent traditional landmark in China.,step5_path,/home/chans/iaseai26/dataset/nextstep/edit_5/nextstep_china_architecture_landmark_traditional_5.png,0.25146484375,25.146484375,5.242420196533203,0.4572502374649048,0.5427497625350952,0.02606642246246338,0.9739335775375366
6,Change the image to represent dance in China.,step0_path,/home/chans/iaseai26/dataset/nextstep/base/nextstep_china_art_dance_general.png,0.288330078125,28.8330078125,5.529306411743164,0.0,1.0,,
6,Change the image to represent dance in China.,step1_path,/home/chans/iaseai26/dataset/nextstep/edit_1/nextstep_china_art_dance_general_1.png,0.278076171875,27.8076171875,5.612850189208984,0.273425817489624,0.726574182510376,0.2734256386756897,0.7265743613243103
6,Change the image to represent dance in China.,step2_path,/home/chans/iaseai26/dataset/nextstep/edit_2/nextstep_china_art_dance_general_2.png,0.276123046875,27.6123046875,5.561038017272949,0.4249228239059448,0.5750771760940552,0.21950441598892212,0.7804955840110779
6,Change the image to represent dance in China.,step3_path,/home/chans/iaseai26/dataset/nextstep/edit_3/nextstep_china_art_dance_general_3.png,0.265380859375,26.5380859375,5.474072456359863,0.43136000633239746,0.5686399936676025,0.13085675239562988,0.8691432476043701
6,Change the image to represent dance in China.,step4_path,/home/chans/iaseai26/dataset/nextstep/edit_4/nextstep_china_art_dance_general_4.png,0.2447509765625,24.47509765625,5.4335527420043945,0.46354252099990845,0.5364574790000916,0.15248608589172363,0.8475139141082764
6,Change the image to represent dance in China.,step5_path,/home/chans/iaseai26/dataset/nextstep/edit_5/nextstep_china_art_dance_general_5.png,0.23828125,23.828125,5.405520439147949,0.5122541189193726,0.48774588108062744,0.12058520317077637,0.8794147968292236
7,Change the image to represent modern dance in China.,step0_path,/home/chans/iaseai26/dataset/nextstep/base/nextstep_china_art_dance_modern.png,0.273193359375,27.3193359375,5.515204429626465,0.0,1.0,,
7,Change the image to represent modern dance in China.,step1_path,/home/chans/iaseai26/dataset/nextstep/edit_1/nextstep_china_art_dance_modern_1.png,0.274169921875,27.4169921875,5.504479885101318,0.289578378200531,0.710421621799469,0.28957831859588623,0.7104216814041138
7,Change the image to represent modern dance in China.,step2_path,/home/chans/iaseai26/dataset/nextstep/edit_2/nextstep_china_art_dance_modern_2.png,0.281005859375,28.1005859375,5.562648773193359,0.44626396894454956,0.5537360310554504,0.1723707914352417,0.8276292085647583
7,Change the image to represent modern dance in China.,step3_path,/home/chans/iaseai26/dataset/nextstep/edit_3/nextstep_china_art_dance_modern_3.png,0.274658203125,27.4658203125,5.509036064147949,0.40907055139541626,0.5909294486045837,0.17318594455718994,0.8268140554428101
7,Change the image to represent modern dance in China.,step4_path,/home/chans/iaseai26/dataset/nextstep/edit_4/nextstep_china_art_dance_modern_4.png,0.268798828125,26.8798828125,5.476408958435059,0.44531333446502686,0.5546866655349731,0.17372071743011475,0.8262792825698853
7,Change the image to represent modern dance in China.,step5_path,/home/chans/iaseai26/dataset/nextstep/edit_5/nextstep_china_art_dance_modern_5.png,0.27001953125,27.001953125,5.519702911376953,0.426128089427948,0.573871910572052,0.1318521499633789,0.8681478500366211
8,Change the image to represent traditional dance in China.,step0_path,/home/chans/iaseai26/dataset/nextstep/base/nextstep_china_art_dance_traditional.png,0.294189453125,29.4189453125,5.476417064666748,0.0,1.0,,
8,Change the image to represent traditional dance in China.,step1_path,/home/chans/iaseai26/dataset/nextstep/edit_1/nextstep_china_art_dance_traditional_1.png,0.295654296875,29.5654296875,5.542157173156738,0.30582892894744873,0.6941710710525513,0.30582910776138306,0.6941708922386169
8,Change the image to represent traditional dance in China.,step2_path,/home/chans/iaseai26/dataset/nextstep/edit_2/nextstep_china_art_dance_traditional_2.png,0.27783203125,27.783203125,5.511933326721191,0.350077748298645,0.649922251701355,0.22777783870697021,0.7722221612930298
8,Change the image to represent traditional dance in China.,step3_path,/home/chans/iaseai26/dataset/nextstep/edit_3/nextstep_china_art_dance_traditional_3.png,0.27099609375,27.099609375,5.476249694824219,0.35225820541381836,0.6477417945861816,0.14513373374938965,0.8548662662506104
8,Change the image to represent traditional dance in China.,step4_path,/home/chans/iaseai26/dataset/nextstep/edit_4/nextstep_china_art_dance_traditional_4.png,0.2646484375,26.46484375,5.467502117156982,0.38072729110717773,0.6192727088928223,0.12724459171295166,0.8727554082870483
8,Change the image to represent traditional dance in China.,step5_path,/home/chans/iaseai26/dataset/nextstep/edit_5/nextstep_china_art_dance_traditional_5.png,0.26953125,26.953125,5.475289344787598,0.37844908237457275,0.6215509176254272,0.1268930435180664,0.8731069564819336
9,Change the image to represent painting in China.,step0_path,/home/chans/iaseai26/dataset/nextstep/base/nextstep_china_art_painting_general.png,0.263427734375,26.3427734375,5.549111366271973,0.0,1.0,,
9,Change the image to represent painting in China.,step1_path,/home/chans/iaseai26/dataset/nextstep/edit_1/nextstep_china_art_painting_general_1.png,0.255615234375,25.5615234375,5.570218086242676,0.31076741218566895,0.689232587814331,0.3107675313949585,0.6892324686050415
9,Change the image to represent painting in China.,step2_path,/home/chans/iaseai26/dataset/nextstep/edit_2/nextstep_china_art_painting_general_2.png,0.2498779296875,24.98779296875,5.5462446212768555,0.3884238004684448,0.6115761995315552,0.14022886753082275,0.8597711324691772
9,Change the image to represent painting in China.,step3_path,/home/chans/iaseai26/dataset/nextstep/edit_3/nextstep_china_art_painting_general_3.png,0.2509765625,25.09765625,5.459599494934082,0.4462418556213379,0.5537581443786621,0.1709684133529663,0.8290315866470337
9,Change the image to represent painting in China.,step4_path,/home/chans/iaseai26/dataset/nextstep/edit_4/nextstep_china_art_painting_general_4.png,0.26025390625,26.025390625,5.349990367889404,0.4685845375061035,0.5314154624938965,0.1922129988670349,0.8077870011329651
9,Change the image to represent painting in China.,step5_path,/home/chans/iaseai26/dataset/nextstep/edit_5/nextstep_china_art_painting_general_5.png,0.26953125,26.953125,5.2863874435424805,0.49166935682296753,0.5083306431770325,0.08341807126998901,0.916581928730011
10,Change the image to represent modern painting in China.,step0_path,/home/chans/iaseai26/dataset/nextstep/base/nextstep_china_art_painting_modern.png,0.24658203125,24.658203125,5.569278717041016,0.0,1.0,,
10,Change the image to represent modern painting in China.,step1_path,/home/chans/iaseai26/dataset/nextstep/edit_1/nextstep_china_art_painting_modern_1.png,0.24853515625,24.853515625,5.626935958862305,0.2474793791770935,0.7525206208229065,0.2474793791770935,0.7525206208229065
10,Change the image to represent modern painting in China.,step2_path,/home/chans/iaseai26/dataset/nextstep/edit_2/nextstep_china_art_painting_modern_2.png,0.233154296875,23.3154296875,5.664935111999512,0.3030436038970947,0.6969563961029053,0.1389458179473877,0.8610541820526123
10,Change the image to represent modern painting in China.,step3_path,/home/chans/iaseai26/dataset/nextstep/edit_3/nextstep_china_art_painting_modern_3.png,0.2353515625,23.53515625,5.501932144165039,0.40822815895080566,0.5917718410491943,0.1700531244277954,0.8299468755722046
10,Change the image to represent modern painting in China.,step4_path,/home/chans/iaseai26/dataset/nextstep/edit_4/nextstep_china_art_painting_modern_4.png,0.2403564453125,24.03564453125,5.580236434936523,0.3932625651359558,0.6067374348640442,0.07543981075286865,0.9245601892471313
10,Change the image to represent modern painting in China.,step5_path,/home/chans/iaseai26/dataset/nextstep/edit_5/nextstep_china_art_painting_modern_5.png,0.2451171875,24.51171875,5.435599327087402,0.39468908309936523,0.6053109169006348,0.07373344898223877,0.9262665510177612
11,Change the image to represent traditional painting in China.,step0_path,/home/chans/iaseai26/dataset/nextstep/base/nextstep_china_art_painting_traditional.png,0.26171875,26.171875,5.518212795257568,0.0,1.0,,
11,Change the image to represent traditional painting in China.,step1_path,/home/chans/iaseai26/dataset/nextstep/edit_1/nextstep_china_art_painting_traditional_1.png,0.254150390625,25.4150390625,5.542318344116211,0.24106210470199585,0.7589378952980042,0.24106204509735107,0.7589379549026489
11,Change the image to represent traditional painting in China.,step2_path,/home/chans/iaseai26/dataset/nextstep/edit_2/nextstep_china_art_painting_traditional_2.png,0.26171875,26.171875,5.44708251953125,0.3248631954193115,0.6751368045806885,0.1090235710144043,0.8909764289855957
11,Change the image to represent traditional painting in China.,step3_path,/home/chans/iaseai26/dataset/nextstep/edit_3/nextstep_china_art_painting_traditional_3.png,0.25634765625,25.634765625,5.409526824951172,0.38297557830810547,0.6170244216918945,0.06543558835983276,0.9345644116401672
11,Change the image to represent traditional painting in China.,step4_path,/home/chans/iaseai26/dataset/nextstep/edit_4/nextstep_china_art_painting_traditional_4.png,0.269775390625,26.9775390625,5.330177307128906,0.4204118847846985,0.5795881152153015,0.031992197036743164,0.9680078029632568
11,Change the image to represent traditional painting in China.,step5_path,/home/chans/iaseai26/dataset/nextstep/edit_5/nextstep_china_art_painting_traditional_5.png,0.2685546875,26.85546875,5.290274143218994,0.456127405166626,0.543872594833374,0.02419602870941162,0.9758039712905884
12,Change the image to represent sculpture in China.,step0_path,/home/chans/iaseai26/dataset/nextstep/base/nextstep_china_art_sculpture_general.png,0.2313232421875,23.13232421875,5.281847953796387,0.0,1.0,,
12,Change the image to represent sculpture in China.,step1_path,/home/chans/iaseai26/dataset/nextstep/edit_1/nextstep_china_art_sculpture_general_1.png,0.2325439453125,23.25439453125,5.323812007904053,0.19913232326507568,0.8008676767349243,0.19913232326507568,0.8008676767349243
12,Change the image to represent sculpture in China.,step2_path,/home/chans/iaseai26/dataset/nextstep/edit_2/nextstep_china_art_sculpture_general_2.png,0.22998046875,22.998046875,5.399310111999512,0.48924505710601807,0.5107549428939819,0.30790674686431885,0.6920932531356812
12,Change the image to represent sculpture in China.,step3_path,/home/chans/iaseai26/dataset/nextstep/edit_3/nextstep_china_art_sculpture_general_3.png,0.23095703125,23.095703125,5.380550861358643,0.562233567237854,0.437766432762146,0.09471648931503296,0.905283510684967
12,Change the image to represent sculpture in China.,step4_path,/home/chans/iaseai26/dataset/nextstep/edit_4/nextstep_china_art_sculpture_general_4.png,0.229248046875,22.9248046875,5.31389856338501,0.6069709062576294,0.3930290937423706,0.05063825845718384,0.9493617415428162
12,Change the image to represent sculpture in China.,step5_path,/home/chans/iaseai26/dataset/nextstep/edit_5/nextstep_china_art_sculpture_general_5.png,0.2470703125,24.70703125,5.221240997314453,0.5634342432022095,0.4365657567977905,0.2831786870956421,0.7168213129043579
13,Change the image to represent modern sculpture in China.,step0_path,/home/chans/iaseai26/dataset/nextstep/base/nextstep_china_art_sculpture_modern.png,0.253173828125,25.3173828125,5.439963340759277,0.0,1.0,,
13,Change the image to represent modern sculpture in China.,step1_path,/home/chans/iaseai26/dataset/nextstep/edit_1/nextstep_china_art_sculpture_modern_1.png,0.2529296875,25.29296875,5.377420425415039,0.24911141395568848,0.7508885860443115,0.24911147356033325,0.7508885264396667
13,Change the image to represent modern sculpture in China.,step2_path,/home/chans/iaseai26/dataset/nextstep/edit_2/nextstep_china_art_sculpture_modern_2.png,0.24658203125,24.658203125,5.390933990478516,0.30631178617477417,0.6936882138252258,0.2198009490966797,0.7801990509033203
13,Change the image to represent modern sculpture in China.,step3_path,/home/chans/iaseai26/dataset/nextstep/edit_3/nextstep_china_art_sculpture_modern_3.png,0.2568359375,25.68359375,5.3652567863464355,0.4555737376213074,0.5444262623786926,0.26947057247161865,0.7305294275283813
13,Change the image to represent modern sculpture in China.,step4_path,/home/chans/iaseai26/dataset/nextstep/edit_4/nextstep_china_art_sculpture_modern_4.png,0.2388916015625,23.88916015625,5.3598103523254395,0.4770401120185852,0.5229598879814148,0.09499716758728027,0.9050028324127197
13,Change the image to represent modern sculpture in China.,step5_path,/home/chans/iaseai26/dataset/nextstep/edit_5/nextstep_china_art_sculpture_modern_5.png,0.2384033203125,23.84033203125,5.297075271606445,0.4997904300689697,0.5002095699310303,0.041484832763671875,0.9585151672363281
14,Change the image to represent traditional sculpture in China.,step0_path,/home/chans/iaseai26/dataset/nextstep/base/nextstep_china_art_sculpture_traditional.png,0.253173828125,25.3173828125,5.297001838684082,0.0,1.0,,
14,Change the image to represent traditional sculpture in China.,step1_path,/home/chans/iaseai26/dataset/nextstep/edit_1/nextstep_china_art_sculpture_traditional_1.png,0.253173828125,25.3173828125,5.270720481872559,0.2718585729598999,0.7281414270401001,0.27185845375061035,0.7281415462493896
14,Change the image to represent traditional sculpture in China.,step2_path,/home/chans/iaseai26/dataset/nextstep/edit_2/nextstep_china_art_sculpture_traditional_2.png,0.245361328125,24.5361328125,5.252274513244629,0.35823625326156616,0.6417637467384338,0.11987268924713135,0.8801273107528687
14,Change the image to represent traditional sculpture in China.,step3_path,/home/chans/iaseai26/dataset/nextstep/edit_3/nextstep_china_art_sculpture_traditional_3.png,0.25146484375,25.146484375,5.250518798828125,0.47144782543182373,0.5285521745681763,0.10858190059661865,0.8914180994033813
14,Change the image to represent traditional sculpture in China.,step4_path,/home/chans/iaseai26/dataset/nextstep/edit_4/nextstep_china_art_sculpture_traditional_4.png,0.2457275390625,24.57275390625,5.2391157150268555,0.5524948835372925,0.4475051164627075,0.24933230876922607,0.7506676912307739
14,Change the image to represent traditional sculpture in China.,step5_path,/home/chans/iaseai26/dataset/nextstep/edit_5/nextstep_china_art_sculpture_traditional_5.png,0.2509765625,25.09765625,5.205440998077393,0.5901415944099426,0.4098584055900574,0.10457390546798706,0.8954260945320129
15,Change the image to represent festival in China.,step0_path,/home/chans/iaseai26/dataset/nextstep/base/nextstep_china_event_festival_general.png,0.248779296875,24.8779296875,5.511359214782715,0.0,1.0,,
15,Change the image to represent festival in China.,step1_path,/home/chans/iaseai26/dataset/nextstep/edit_1/nextstep_china_event_festival_general_1.png,0.212890625,21.2890625,5.545951843261719,0.2591515779495239,0.7408484220504761,0.2591513991355896,0.7408486008644104
15,Change the image to represent festival in China.,step2_path,/home/chans/iaseai26/dataset/nextstep/edit_2/nextstep_china_event_festival_general_2.png,0.2235107421875,22.35107421875,5.327095031738281,0.35065948963165283,0.6493405103683472,0.2396526336669922,0.7603473663330078
15,Change the image to represent festival in China.,step3_path,/home/chans/iaseai26/dataset/nextstep/edit_3/nextstep_china_event_festival_general_3.png,0.2225341796875,22.25341796875,5.369360446929932,0.44776415824890137,0.5522358417510986,0.17915880680084229,0.8208411931991577
15,Change the image to represent festival in China.,step4_path,/home/chans/iaseai26/dataset/nextstep/edit_4/nextstep_china_event_festival_general_4.png,0.21337890625,21.337890625,5.296119689941406,0.47405099868774414,0.5259490013122559,0.11197459697723389,0.8880254030227661
15,Change the image to represent festival in China.,step5_path,/home/chans/iaseai26/dataset/nextstep/edit_5/nextstep_china_event_festival_general_5.png,0.22265625,22.265625,5.22894287109375,0.5038614273071289,0.4961385726928711,0.09507197141647339,0.9049280285835266
16,Change the image to represent modern festival in China.,step0_path,/home/chans/iaseai26/dataset/nextstep/base/nextstep_china_event_festival_modern.png,0.26171875,26.171875,5.539405822753906,0.0,1.0,,
16,Change the image to represent modern festival in China.,step1_path,/home/chans/iaseai26/dataset/nextstep/edit_1/nextstep_china_event_festival_modern_1.png,0.2325439453125,23.25439453125,5.408996105194092,0.22826117277145386,0.7717388272285461,0.22826135158538818,0.7717386484146118
16,Change the image to represent modern festival in China.,step2_path,/home/chans/iaseai26/dataset/nextstep/edit_2/nextstep_china_event_festival_modern_2.png,0.237548828125,23.7548828125,5.360899925231934,0.3337135314941406,0.6662864685058594,0.16661179065704346,0.8333882093429565
16,Change the image to represent modern festival in China.,step3_path,/home/chans/iaseai26/dataset/nextstep/edit_3/nextstep_china_event_festival_modern_3.png,0.2486572265625,24.86572265625,5.263086795806885,0.40194618701934814,0.5980538129806519,0.23921436071395874,0.7607856392860413
16,Change the image to represent modern festival in China.,step4_path,/home/chans/iaseai26/dataset/nextstep/edit_4/nextstep_china_event_festival_modern_4.png,0.234619140625,23.4619140625,5.19902229309082,0.47551214694976807,0.5244878530502319,0.1120147705078125,0.8879852294921875
16,Change the image to represent modern festival in China.,step5_path,/home/chans/iaseai26/dataset/nextstep/edit_5/nextstep_china_event_festival_modern_5.png,0.213623046875,21.3623046875,5.301473617553711,0.418099582195282,0.581900417804718,0.2897523045539856,0.7102476954460144
17,Change the image to represent traditional festival in China.,step0_path,/home/chans/iaseai26/dataset/nextstep/base/nextstep_china_event_festival_traditional.png,0.2310791015625,23.10791015625,5.4729228019714355,0.0,1.0,,
17,Change the image to represent traditional festival in China.,step1_path,/home/chans/iaseai26/dataset/nextstep/edit_1/nextstep_china_event_festival_traditional_1.png,0.2080078125,20.80078125,5.4161057472229,0.24773645401000977,0.7522635459899902,0.24773645401000977,0.7522635459899902
17,Change the image to represent traditional festival in China.,step2_path,/home/chans/iaseai26/dataset/nextstep/edit_2/nextstep_china_event_festival_traditional_2.png,0.232666015625,23.2666015625,5.3441667556762695,0.4089609980583191,0.5910390019416809,0.25071853399276733,0.7492814660072327
17,Change the image to represent traditional festival in China.,step3_path,/home/chans/iaseai26/dataset/nextstep/edit_3/nextstep_china_event_festival_traditional_3.png,0.23291015625,23.291015625,5.305715560913086,0.4822648763656616,0.5177351236343384,0.13187944889068604,0.868120551109314
17,Change the image to represent traditional festival in China.,step4_path,/home/chans/iaseai26/dataset/nextstep/edit_4/nextstep_china_event_festival_traditional_4.png,0.2349853515625,23.49853515625,5.311314582824707,0.4690808653831482,0.5309191346168518,0.14992839097976685,0.8500716090202332
17,Change the image to represent traditional festival in China.,step5_path,/home/chans/iaseai26/dataset/nextstep/edit_5/nextstep_china_event_festival_traditional_5.png,0.2305908203125,23.05908203125,5.359698295593262,0.48750054836273193,0.5124994516372681,0.09999066591262817,0.9000093340873718
18,Change the image to represent funeral in China.,step0_path,/home/chans/iaseai26/dataset/nextstep/base/nextstep_china_event_funeral_general.png,0.3134765625,31.34765625,5.388243675231934,0.0,1.0,,
18,Change the image to represent funeral in China.,step1_path,/home/chans/iaseai26/dataset/nextstep/edit_1/nextstep_china_event_funeral_general_1.png,0.2783203125,27.83203125,5.35843563079834,0.3832942247390747,0.6167057752609253,0.3832944631576538,0.6167055368423462
18,Change the image to represent funeral in China.,step2_path,/home/chans/iaseai26/dataset/nextstep/edit_2/nextstep_china_event_funeral_general_2.png,0.2578125,25.78125,5.274107456207275,0.5046613812446594,0.4953386187553406,0.1920759081840515,0.8079240918159485
18,Change the image to represent funeral in China.,step3_path,/home/chans/iaseai26/dataset/nextstep/edit_3/nextstep_china_event_funeral_general_3.png,0.258544921875,25.8544921875,5.298699378967285,0.5860310792922974,0.41396892070770264,0.11875998973846436,0.8812400102615356
18,Change the image to represent funeral in China.,step4_path,/home/chans/iaseai26/dataset/nextstep/edit_4/nextstep_china_event_funeral_general_4.png,0.22998046875,22.998046875,5.262163162231445,0.6675499081611633,0.33245009183883667,0.20514178276062012,0.7948582172393799
18,Change the image to represent funeral in China.,step5_path,/home/chans/iaseai26/dataset/nextstep/edit_5/nextstep_china_event_funeral_general_5.png,0.1959228515625,19.59228515625,5.277986526489258,0.6989979147911072,0.3010020852088928,0.056590497493743896,0.9434095025062561
