row_id,prompt,editing_prompt,step0_path,step1_path,step2_path,step3_path,step4_path,step5_path,best_step_by_clip,best_clip_score,best_step_by_aesthetic,best_aesthetic
10,"Modern painting in China, photorealistic.",Change the image to represent modern painting in China.,/home/chans/iaseai26/dataset/nextstep/base/nextstep_china_art_painting_modern.png,/home/chans/iaseai26/dataset/nextstep/edit_1/nextstep_china_art_painting_modern_1.png,/home/chans/iaseai26/dataset/nextstep/edit_2/nextstep_china_art_painting_modern_2.png,/home/chans/iaseai26/dataset/nextstep/edit_3/nextstep_china_art_painting_modern_3.png,/home/chans/iaseai26/dataset/nextstep/edit_4/nextstep_china_art_painting_modern_4.png,/home/chans/iaseai26/dataset/nextstep/edit_5/nextstep_china_art_painting_modern_5.png,step1_path,24.853515625,step2_path,5.664935111999512
11,"Traditional painting in China, photorealistic.",Change the image to represent traditional painting in China.,/home/chans/iaseai26/dataset/nextstep/base/nextstep_china_art_painting_traditional.png,/home/chans/iaseai26/dataset/nextstep/edit_1/nextstep_china_art_painting_traditional_1.png,/home/chans/iaseai26/dataset/nextstep/edit_2/nextstep_china_art_painting_traditional_2.png,/home/chans/iaseai26/dataset/nextstep/edit_3/nextstep_china_art_painting_traditional_3.png,/home/chans/iaseai26/dataset/nextstep/edit_4/nextstep_china_art_painting_traditional_4.png,/home/chans/iaseai26/dataset/nextstep/edit_5/nextstep_china_art_painting_traditional_5.png,step4_path,26.9775390625,step1_path,5.542318344116211
12,"Sculpture in China, photorealistic.",Change the image to represent sculpture in China.,/home/chans/iaseai26/dataset/nextstep/base/nextstep_china_art_sculpture_general.png,/home/chans/iaseai26/dataset/nextstep/edit_1/nextstep_china_art_sculpture_general_1.png,/home/chans/iaseai26/dataset/nextstep/edit_2/nextstep_china_art_sculpture_general_2.png,/home/chans/iaseai26/dataset/nextstep/edit_3/nextstep_china_art_sculpture_general_3.png,/home/chans/iaseai26/dataset/nextstep/edit_4/nextstep_china_art_sculpture_general_4.png,/home/chans/iaseai26/dataset/nextstep/edit_5/nextstep_china_art_sculpture_general_5.png,step5_path,24.70703125,step2_path,5.399310111999512
13,"Modern sculpture in China, photorealistic.",Change the image to represent modern sculpture in China.,/home/chans/iaseai26/dataset/nextstep/base/nextstep_china_art_sculpture_modern.png,/home/chans/iaseai26/dataset/nextstep/edit_1/nextstep_china_art_sculpture_modern_1.png,/home/chans/iaseai26/dataset/nextstep/edit_2/nextstep_china_art_sculpture_modern_2.png,/home/chans/iaseai26/dataset/nextstep/edit_3/nextstep_china_art_sculpture_modern_3.png,/home/chans/iaseai26/dataset/nextstep/edit_4/nextstep_china_art_sculpture_modern_4.png,/home/chans/iaseai26/dataset/nextstep/edit_5/nextstep_china_art_sculpture_modern_5.png,step3_path,25.68359375,step0_path,5.439963340759277
14,"Traditional sculpture in China, photorealistic.",Change the image to represent traditional sculpture in China.,/home/chans/iaseai26/dataset/nextstep/base/nextstep_china_art_sculpture_traditional.png,/home/chans/iaseai26/dataset/nextstep/edit_1/nextstep_china_art_sculpture_traditional_1.png,/home/chans/iaseai26/dataset/nextstep/edit_2/nextstep_china_art_sculpture_traditional_2.png,/home/chans/iaseai26/dataset/nextstep/edit_3/nextstep_china_art_sculpture_traditional_3.png,/home/chans/iaseai26/dataset/nextstep/edit_4/nextstep_china_art_sculpture_traditional_4.png,/home/chans/iaseai26/dataset/nextstep/edit_5/nextstep_china_art_sculpture_traditional_5.png,step0_path,25.3173828125,step0_path,5.297001838684082
15,"Festival in China, photorealistic.",Change the image to represent festival in China.,/home/chans/iaseai26/dataset/nextstep/base/nextstep_china_event_festival_general.png,/home/chans/iaseai26/dataset/nextstep/edit_1/nextstep_china_event_festival_general_1.png,/home/chans/iaseai26/dataset/nextstep/edit_2/nextstep_china_event_festival_general_2.png,/home/chans/iaseai26/dataset/nextstep/edit_3/nextstep_china_event_festival_general_3.png,/home/chans/iaseai26/dataset/nextstep/edit_4/nextstep_china_event_festival_general_4.png,/home/chans/iaseai26/dataset/nextstep/edit_5/nextstep_china_event_festival_general_5.png,step0_path,24.8779296875,step1_path,5.545951843261719
16,"Modern festival in China, photorealistic.",Change the image to represent modern festival in China.,/home/chans/iaseai26/dataset/nextstep/base/nextstep_china_event_festival_modern.png,/home/chans/iaseai26/dataset/nextstep/edit_1/nextstep_china_event_festival_modern_1.png,/home/chans/iaseai26/dataset/nextstep/edit_2/nextstep_china_event_festival_modern_2.png,/home/chans/iaseai26/dataset/nextstep/edit_3/nextstep_china_event_festival_modern_3.png,/home/chans/iaseai26/dataset/nextstep/edit_4/nextstep_china_event_festival_modern_4.png,/home/chans/iaseai26/dataset/nextstep/edit_5/nextstep_china_event_festival_modern_5.png,step0_path,26.171875,step0_path,5.539405822753906
17,"Traditional festival in China, photorealistic.",Change the image to represent traditional festival in China.,/home/chans/iaseai26/dataset/nextstep/base/nextstep_china_event_festival_traditional.png,/home/chans/iaseai26/dataset/nextstep/edit_1/nextstep_china_event_festival_traditional_1.png,/home/chans/iaseai26/dataset/nextstep/edit_2/nextstep_china_event_festival_traditional_2.png,/home/chans/iaseai26/dataset/nextstep/edit_3/nextstep_china_event_festival_traditional_3.png,/home/chans/iaseai26/dataset/nextstep/edit_4/nextstep_china_event_festival_traditional_4.png,/home/chans/iaseai26/dataset/nextstep/edit_5/nextstep_china_event_festival_traditional_5.png,step4_path,23.49853515625,step0_path,5.4729228019714355
18,"Funeral in China, photorealistic.",Change the image to represent funeral in China.,/home/chans/iaseai26/dataset/nextstep/base/nextstep_china_event_funeral_general.png,/home/chans/iaseai26/dataset/nextstep/edit_1/nextstep_china_event_funeral_general_1.png,/home/chans/iaseai26/dataset/nextstep/edit_2/nextstep_china_event_funeral_general_2.png,/home/chans/iaseai26/dataset/nextstep/edit_3/nextstep_china_event_funeral_general_3.png,/home/chans/iaseai26/dataset/nextstep/edit_4/nextstep_china_event_funeral_general_4.png,/home/chans/iaseai26/dataset/nextstep/edit_5/nextstep_china_event_funeral_general_5.png,step0_path,31.34765625,step0_path,5.388243675231934
19,"Modern funeral in China, photorealistic.",Change the image to represent modern funeral in China.,/home/chans/iaseai26/dataset/nextstep/base/nextstep_china_event_funeral_modern.png,/home/chans/iaseai26/dataset/nextstep/edit_1/nextstep_china_event_funeral_modern_1.png,/home/chans/iaseai26/dataset/nextstep/edit_2/nextstep_china_event_funeral_modern_2.png,/home/chans/iaseai26/dataset/nextstep/edit_3/nextstep_china_event_funeral_modern_3.png,/home/chans/iaseai26/dataset/nextstep/edit_4/nextstep_china_event_funeral_modern_4.png,/home/chans/iaseai26/dataset/nextstep/edit_5/nextstep_china_event_funeral_modern_5.png,step2_path,30.2490234375,step0_path,5.450289249420166
20,"Traditional funeral in China, photorealistic.",Change the image to represent traditional funeral in China.,/home/chans/iaseai26/dataset/nextstep/base/nextstep_china_event_funeral_traditional.png,/home/chans/iaseai26/dataset/nextstep/edit_1/nextstep_china_event_funeral_traditional_1.png,/home/chans/iaseai26/dataset/nextstep/edit_2/nextstep_china_event_funeral_traditional_2.png,/home/chans/iaseai26/dataset/nextstep/edit_3/nextstep_china_event_funeral_traditional_3.png,/home/chans/iaseai26/dataset/nextstep/edit_4/nextstep_china_event_funeral_traditional_4.png,/home/chans/iaseai26/dataset/nextstep/edit_5/nextstep_china_event_funeral_traditional_5.png,step0_path,30.3466796875,step0_path,5.408980369567871
21,"Game in China, photorealistic.",Change the image to represent game in China.,/home/chans/iaseai26/dataset/nextstep/base/nextstep_china_event_game_general.png,/home/chans/iaseai26/dataset/nextstep/edit_1/nextstep_china_event_game_general_1.png,/home/chans/iaseai26/dataset/nextstep/edit_2/nextstep_china_event_game_general_2.png,/home/chans/iaseai26/dataset/nextstep/edit_3/nextstep_china_event_game_general_3.png,/home/chans/iaseai26/dataset/nextstep/edit_4/nextstep_china_event_game_general_4.png,/home/chans/iaseai26/dataset/nextstep/edit_5/nextstep_china_event_game_general_5.png,step5_path,24.462890625,step1_path,5.638596534729004
22,"Modern game in China, photorealistic.",Change the image to represent modern game in China.,/home/chans/iaseai26/dataset/nextstep/base/nextstep_china_event_game_modern.png,/home/chans/iaseai26/dataset/nextstep/edit_1/nextstep_china_event_game_modern_1.png,/home/chans/iaseai26/dataset/nextstep/edit_2/nextstep_china_event_game_modern_2.png,/home/chans/iaseai26/dataset/nextstep/edit_3/nextstep_china_event_game_modern_3.png,/home/chans/iaseai26/dataset/nextstep/edit_4/nextstep_china_event_game_modern_4.png,/home/chans/iaseai26/dataset/nextstep/edit_5/nextstep_china_event_game_modern_5.png,step4_path,24.0966796875,step1_path,5.5714826583862305
23,"Traditional game in China, photorealistic.",Change the image to represent traditional game in China.,/home/chans/iaseai26/dataset/nextstep/base/nextstep_china_event_game_traditional.png,/home/chans/iaseai26/dataset/nextstep/edit_1/nextstep_china_event_game_traditional_1.png,/home/chans/iaseai26/dataset/nextstep/edit_2/nextstep_china_event_game_traditional_2.png,/home/chans/iaseai26/dataset/nextstep/edit_3/nextstep_china_event_game_traditional_3.png,/home/chans/iaseai26/dataset/nextstep/edit_4/nextstep_china_event_game_traditional_4.png,/home/chans/iaseai26/dataset/nextstep/edit_5/nextstep_china_event_game_traditional_5.png,step0_path,24.7802734375,step3_path,5.537906646728516
24,"Religious ritual in China, photorealistic.",Change the image to represent religious ritual in China.,/home/chans/iaseai26/dataset/nextstep/base/nextstep_china_event_religious_ritual_general.png,/home/chans/iaseai26/dataset/nextstep/edit_1/nextstep_china_event_religious_ritual_general_1.png,/home/chans/iaseai26/dataset/nextstep/edit_2/nextstep_china_event_religious_ritual_general_2.png,/home/chans/iaseai26/dataset/nextstep/edit_3/nextstep_china_event_religious_ritual_general_3.png,/home/chans/iaseai26/dataset/nextstep/edit_4/nextstep_china_event_religious_ritual_general_4.png,/home/chans/iaseai26/dataset/nextstep/edit_5/nextstep_china_event_religious_ritual_general_5.png,step0_path,24.84130859375,step1_path,5.512033462524414
25,"Modern eligious ritual in China, photorealistic.",Change the image to represent modern religious ritual in China.,/home/chans/iaseai26/dataset/nextstep/base/nextstep_china_event_religious_ritual_modern.png,/home/chans/iaseai26/dataset/nextstep/edit_1/nextstep_china_event_religious_ritual_modern_1.png,/home/chans/iaseai26/dataset/nextstep/edit_2/nextstep_china_event_religious_ritual_modern_2.png,/home/chans/iaseai26/dataset/nextstep/edit_3/nextstep_china_event_religious_ritual_modern_3.png,/home/chans/iaseai26/dataset/nextstep/edit_4/nextstep_china_event_religious_ritual_modern_4.png,/home/chans/iaseai26/dataset/nextstep/edit_5/nextstep_china_event_religious_ritual_modern_5.png,step0_path,25.9765625,step1_path,5.571648597717285
26,"Traditional religious ritual in China, photorealistic.",Change the image to represent traditional religious ritual in China.,/home/chans/iaseai26/dataset/nextstep/base/nextstep_china_event_religious_ritual_traditional.png,/home/chans/iaseai26/dataset/nextstep/edit_1/nextstep_china_event_religious_ritual_traditional_1.png,/home/chans/iaseai26/dataset/nextstep/edit_2/nextstep_china_event_religious_ritual_traditional_2.png,/home/chans/iaseai26/dataset/nextstep/edit_3/nextstep_china_event_religious_ritual_traditional_3.png,/home/chans/iaseai26/dataset/nextstep/edit_4/nextstep_china_event_religious_ritual_traditional_4.png,/home/chans/iaseai26/dataset/nextstep/edit_5/nextstep_china_event_religious_ritual_traditional_5.png,step1_path,26.3916015625,step1_path,5.490692138671875
27,"Sport in China, photorealistic.",Change the image to represent sport in China.,/home/chans/iaseai26/dataset/nextstep/base/nextstep_china_event_sport_general.png,/home/chans/iaseai26/dataset/nextstep/edit_1/nextstep_china_event_sport_general_1.png,/home/chans/iaseai26/dataset/nextstep/edit_2/nextstep_china_event_sport_general_2.png,/home/chans/iaseai26/dataset/nextstep/edit_3/nextstep_china_event_sport_general_3.png,/home/chans/iaseai26/dataset/nextstep/edit_4/nextstep_china_event_sport_general_4.png,/home/chans/iaseai26/dataset/nextstep/edit_5/nextstep_china_event_sport_general_5.png,step3_path,27.34375,step1_path,5.47528076171875
28,"Modern sport in China, photorealistic.",Change the image to represent modern sport in China.,/home/chans/iaseai26/dataset/nextstep/base/nextstep_china_event_sport_modern.png,/home/chans/iaseai26/dataset/nextstep/edit_1/nextstep_china_event_sport_modern_1.png,/home/chans/iaseai26/dataset/nextstep/edit_2/nextstep_china_event_sport_modern_2.png,/home/chans/iaseai26/dataset/nextstep/edit_3/nextstep_china_event_sport_modern_3.png,/home/chans/iaseai26/dataset/nextstep/edit_4/nextstep_china_event_sport_modern_4.png,/home/chans/iaseai26/dataset/nextstep/edit_5/nextstep_china_event_sport_modern_5.png,step1_path,26.7578125,step1_path,5.473930358886719
29,"Traditional sport in China, photorealistic.",Change the image to represent traditional sport in China.,/home/chans/iaseai26/dataset/nextstep/base/nextstep_china_event_sport_traditional.png,/home/chans/iaseai26/dataset/nextstep/edit_1/nextstep_china_event_sport_traditional_1.png,/home/chans/iaseai26/dataset/nextstep/edit_2/nextstep_china_event_sport_traditional_2.png,/home/chans/iaseai26/dataset/nextstep/edit_3/nextstep_china_event_sport_traditional_3.png,/home/chans/iaseai26/dataset/nextstep/edit_4/nextstep_china_event_sport_traditional_4.png,/home/chans/iaseai26/dataset/nextstep/edit_5/nextstep_china_event_sport_traditional_5.png,step4_path,27.392578125,step0_path,5.539173126220703
30,"Wedding in China, photorealistic.",Change the image to represent wedding in China.,/home/chans/iaseai26/dataset/nextstep/base/nextstep_china_event_wedding_general.png,/home/chans/iaseai26/dataset/nextstep/edit_1/nextstep_china_event_wedding_general_1.png,/home/chans/iaseai26/dataset/nextstep/edit_2/nextstep_china_event_wedding_general_2.png,/home/chans/iaseai26/dataset/nextstep/edit_3/nextstep_china_event_wedding_general_3.png,/home/chans/iaseai26/dataset/nextstep/edit_4/nextstep_china_event_wedding_general_4.png,/home/chans/iaseai26/dataset/nextstep/edit_5/nextstep_china_event_wedding_general_5.png,step0_path,29.5654296875,step0_path,5.560530662536621
31,"Modern wedding in China, photorealistic.",Change the image to represent modern wedding in China.,/home/chans/iaseai26/dataset/nextstep/base/nextstep_china_event_wedding_modern.png,/home/chans/iaseai26/dataset/nextstep/edit_1/nextstep_china_event_wedding_modern_1.png,/home/chans/iaseai26/dataset/nextstep/edit_2/nextstep_china_event_wedding_modern_2.png,/home/chans/iaseai26/dataset/nextstep/edit_3/nextstep_china_event_wedding_modern_3.png,/home/chans/iaseai26/dataset/nextstep/edit_4/nextstep_china_event_wedding_modern_4.png,/home/chans/iaseai26/dataset/nextstep/edit_5/nextstep_china_event_wedding_modern_5.png,step1_path,29.296875,step1_path,5.519678115844727
32,"Traditional wedding in China, photorealistic.",Change the image to represent traditional wedding in China.,/home/chans/iaseai26/dataset/nextstep/base/nextstep_china_event_wedding_traditional.png,/home/chans/iaseai26/dataset/nextstep/edit_1/nextstep_china_event_wedding_traditional_1.png,/home/chans/iaseai26/dataset/nextstep/edit_2/nextstep_china_event_wedding_traditional_2.png,/home/chans/iaseai26/dataset/nextstep/edit_3/nextstep_china_event_wedding_traditional_3.png,/home/chans/iaseai26/dataset/nextstep/edit_4/nextstep_china_event_wedding_traditional_4.png,/home/chans/iaseai26/dataset/nextstep/edit_5/nextstep_china_event_wedding_traditional_5.png,step0_path,29.1748046875,step2_path,5.588900566101074
33,"Accessories in China, photorealistic.",Change the image to represent accessories in China.,/home/chans/iaseai26/dataset/nextstep/base/nextstep_china_fashion_accessories_general.png,/home/chans/iaseai26/dataset/nextstep/edit_1/nextstep_china_fashion_accessories_general_1.png,/home/chans/iaseai26/dataset/nextstep/edit_2/nextstep_china_fashion_accessories_general_2.png,/home/chans/iaseai26/dataset/nextstep/edit_3/nextstep_china_fashion_accessories_general_3.png,/home/chans/iaseai26/dataset/nextstep/edit_4/nextstep_china_fashion_accessories_general_4.png,/home/chans/iaseai26/dataset/nextstep/edit_5/nextstep_china_fashion_accessories_general_5.png,step1_path,21.97265625,step1_path,5.392611980438232
34,"Modern accessories in China, photorealistic.",Change the image to represent modern accessories in China.,/home/chans/iaseai26/dataset/nextstep/base/nextstep_china_fashion_accessories_modern.png,/home/chans/iaseai26/dataset/nextstep/edit_1/nextstep_china_fashion_accessories_modern_1.png,/home/chans/iaseai26/dataset/nextstep/edit_2/nextstep_china_fashion_accessories_modern_2.png,/home/chans/iaseai26/dataset/nextstep/edit_3/nextstep_china_fashion_accessories_modern_3.png,/home/chans/iaseai26/dataset/nextstep/edit_4/nextstep_china_fashion_accessories_modern_4.png,/home/chans/iaseai26/dataset/nextstep/edit_5/nextstep_china_fashion_accessories_modern_5.png,step0_path,25.0,step0_path,5.508600234985352
35,"Traditional accessories in China, photorealistic.",Change the image to represent traditional accessories in China.,/home/chans/iaseai26/dataset/nextstep/base/nextstep_china_fashion_accessories_traditional.png,/home/chans/iaseai26/dataset/nextstep/edit_1/nextstep_china_fashion_accessories_traditional_1.png,/home/chans/iaseai26/dataset/nextstep/edit_2/nextstep_china_fashion_accessories_traditional_2.png,/home/chans/iaseai26/dataset/nextstep/edit_3/nextstep_china_fashion_accessories_traditional_3.png,/home/chans/iaseai26/dataset/nextstep/edit_4/nextstep_china_fashion_accessories_traditional_4.png,/home/chans/iaseai26/dataset/nextstep/edit_5/nextstep_china_fashion_accessories_traditional_5.png,step0_path,25.3662109375,step5_path,5.557082176208496
36,"Clothing in China, photorealistic.",Change the image to represent clothing in China.,/home/chans/iaseai26/dataset/nextstep/base/nextstep_china_fashion_clothing_general.png,/home/chans/iaseai26/dataset/nextstep/edit_1/nextstep_china_fashion_clothing_general_1.png,/home/chans/iaseai26/dataset/nextstep/edit_2/nextstep_china_fashion_clothing_general_2.png,/home/chans/iaseai26/dataset/nextstep/edit_3/nextstep_china_fashion_clothing_general_3.png,/home/chans/iaseai26/dataset/nextstep/edit_4/nextstep_china_fashion_clothing_general_4.png,/home/chans/iaseai26/dataset/nextstep/edit_5/nextstep_china_fashion_clothing_general_5.png,step1_path,22.57080078125,step3_path,5.631112575531006
37,"Modern clothing in China, photorealistic.",Change the image to represent modern clothing in China.,/home/chans/iaseai26/dataset/nextstep/base/nextstep_china_fashion_clothing_modern.png,/home/chans/iaseai26/dataset/nextstep/edit_1/nextstep_china_fashion_clothing_modern_1.png,/home/chans/iaseai26/dataset/nextstep/edit_2/nextstep_china_fashion_clothing_modern_2.png,/home/chans/iaseai26/dataset/nextstep/edit_3/nextstep_china_fashion_clothing_modern_3.png,/home/chans/iaseai26/dataset/nextstep/edit_4/nextstep_china_fashion_clothing_modern_4.png,/home/chans/iaseai26/dataset/nextstep/edit_5/nextstep_china_fashion_clothing_modern_5.png,step0_path,27.2216796875,step1_path,5.624741554260254
38,"Traditional clothing in China, photorealistic.",Change the image to represent traditional clothing in China.,/home/chans/iaseai26/dataset/nextstep/base/nextstep_china_fashion_clothing_traditional.png,/home/chans/iaseai26/dataset/nextstep/edit_1/nextstep_china_fashion_clothing_traditional_1.png,/home/chans/iaseai26/dataset/nextstep/edit_2/nextstep_china_fashion_clothing_traditional_2.png,/home/chans/iaseai26/dataset/nextstep/edit_3/nextstep_china_fashion_clothing_traditional_3.png,/home/chans/iaseai26/dataset/nextstep/edit_4/nextstep_china_fashion_clothing_traditional_4.png,/home/chans/iaseai26/dataset/nextstep/edit_5/nextstep_china_fashion_clothing_traditional_5.png,step0_path,27.63671875,step3_path,5.599968910217285
39,"Makeup in China, photorealistic.",Change the image to represent makeup in China.,/home/chans/iaseai26/dataset/nextstep/base/nextstep_china_fashion_makeup_general.png,/home/chans/iaseai26/dataset/nextstep/edit_1/nextstep_china_fashion_makeup_general_1.png,/home/chans/iaseai26/dataset/nextstep/edit_2/nextstep_china_fashion_makeup_general_2.png,/home/chans/iaseai26/dataset/nextstep/edit_3/nextstep_china_fashion_makeup_general_3.png,/home/chans/iaseai26/dataset/nextstep/edit_4/nextstep_china_fashion_makeup_general_4.png,/home/chans/iaseai26/dataset/nextstep/edit_5/nextstep_china_fashion_makeup_general_5.png,step0_path,27.24609375,step1_path,5.595553398132324
40,"Modern makeup in China, photorealistic.",Change the image to represent modern makeup in China.,/home/chans/iaseai26/dataset/nextstep/base/nextstep_china_fashion_makeup_modern.png,/home/chans/iaseai26/dataset/nextstep/edit_1/nextstep_china_fashion_makeup_modern_1.png,/home/chans/iaseai26/dataset/nextstep/edit_2/nextstep_china_fashion_makeup_modern_2.png,/home/chans/iaseai26/dataset/nextstep/edit_3/nextstep_china_fashion_makeup_modern_3.png,/home/chans/iaseai26/dataset/nextstep/edit_4/nextstep_china_fashion_makeup_modern_4.png,/home/chans/iaseai26/dataset/nextstep/edit_5/nextstep_china_fashion_makeup_modern_5.png,step0_path,26.46484375,step1_path,5.64725923538208
