uid,group_id,step,country,category,sub_category,variant,accuracy,precision,recall,f1,num_questions,processing_time,question_source,cultural_representative,prompt_alignment,is_best,is_worst
sd35_china_art_painting_modern::4,sd35_china_art_painting_modern,4,china,art,painting,modern,0.5,0.0,0.0,0.0,4,4.743475437164307,enhanced_heuristic,1,1,False,False
sd35_china_art_painting_modern::5,sd35_china_art_painting_modern,5,china,art,painting,modern,0.5,0.0,0.0,0.0,4,4.742619037628174,enhanced_heuristic,1,1,False,True
sd35_china_art_painting_traditional::step0,sd35_china_art_painting_traditional,step0,china,art,painting,traditional,0.75,1.0,0.5,0.6666666666666666,4,5.286953926086426,enhanced_heuristic,1,1,True,False
sd35_china_art_painting_traditional::1,sd35_china_art_painting_traditional,1,china,art,painting,traditional,0.75,1.0,0.5,0.6666666666666666,4,5.283595323562622,enhanced_heuristic,1,1,False,False
sd35_china_art_painting_traditional::2,sd35_china_art_painting_traditional,2,china,art,painting,traditional,0.75,1.0,0.5,0.6666666666666666,4,5.285659551620483,enhanced_heuristic,1,1,False,False
sd35_china_art_painting_traditional::3,sd35_china_art_painting_traditional,3,china,art,painting,traditional,0.75,1.0,0.5,0.6666666666666666,4,5.2809062004089355,enhanced_heuristic,1,1,False,False
sd35_china_art_painting_traditional::4,sd35_china_art_painting_traditional,4,china,art,painting,traditional,0.75,1.0,0.5,0.6666666666666666,4,5.285827875137329,enhanced_heuristic,1,1,False,False
sd35_china_art_painting_traditional::5,sd35_china_art_painting_traditional,5,china,art,painting,traditional,0.75,1.0,0.5,0.6666666666666666,4,5.287777900695801,enhanced_heuristic,1,1,False,True
sd35_china_art_sculpture_general::step0,sd35_china_art_sculpture_general,step0,china,art,sculpture,general,1.0,1.0,1.0,1.0,4,5.752110719680786,enhanced_heuristic,1,1,True,False
sd35_china_art_sculpture_general::1,sd35_china_art_sculpture_general,1,china,art,sculpture,general,0.75,1.0,0.5,0.6666666666666666,4,5.707639455795288,enhanced_heuristic,1,1,False,False
sd35_china_art_sculpture_general::2,sd35_china_art_sculpture_general,2,china,art,sculpture,general,0.5,0.0,0.0,0.0,4,5.869513273239136,enhanced_heuristic,1,1,False,False
sd35_china_art_sculpture_general::3,sd35_china_art_sculpture_general,3,china,art,sculpture,general,1.0,1.0,1.0,1.0,4,5.702657461166382,enhanced_heuristic,1,1,False,False
sd35_china_art_sculpture_general::4,sd35_china_art_sculpture_general,4,china,art,sculpture,general,0.5,0.0,0.0,0.0,4,5.6945884227752686,enhanced_heuristic,1,1,False,False
sd35_china_art_sculpture_general::5,sd35_china_art_sculpture_general,5,china,art,sculpture,general,1.0,1.0,1.0,1.0,4,5.691544055938721,enhanced_heuristic,1,1,False,True
sd35_china_art_sculpture_modern::step0,sd35_china_art_sculpture_modern,step0,china,art,sculpture,modern,0.75,1.0,0.5,0.6666666666666666,4,8.05329942703247,enhanced_heuristic,1,1,False,True
sd35_china_art_sculpture_modern::1,sd35_china_art_sculpture_modern,1,china,art,sculpture,modern,0.75,1.0,0.5,0.6666666666666666,4,8.017669916152954,enhanced_heuristic,1,1,False,False
sd35_china_art_sculpture_modern::2,sd35_china_art_sculpture_modern,2,china,art,sculpture,modern,0.75,1.0,0.5,0.6666666666666666,4,8.081753015518188,enhanced_heuristic,1,1,False,False
sd35_china_art_sculpture_modern::3,sd35_china_art_sculpture_modern,3,china,art,sculpture,modern,0.75,1.0,0.5,0.6666666666666666,4,8.014125347137451,enhanced_heuristic,1,1,False,False
sd35_china_art_sculpture_modern::4,sd35_china_art_sculpture_modern,4,china,art,sculpture,modern,0.75,1.0,0.5,0.6666666666666666,4,8.016135692596436,enhanced_heuristic,1,1,True,False
sd35_china_art_sculpture_modern::5,sd35_china_art_sculpture_modern,5,china,art,sculpture,modern,0.75,1.0,0.5,0.6666666666666666,4,8.084773302078247,enhanced_heuristic,1,1,False,False
sd35_china_art_sculpture_traditional::step0,sd35_china_art_sculpture_traditional,step0,china,art,sculpture,traditional,1.0,1.0,1.0,1.0,4,5.3329548835754395,enhanced_heuristic,3,3,True,False
sd35_china_art_sculpture_traditional::1,sd35_china_art_sculpture_traditional,1,china,art,sculpture,traditional,1.0,1.0,1.0,1.0,4,5.3035924434661865,enhanced_heuristic,3,3,False,False
sd35_china_art_sculpture_traditional::2,sd35_china_art_sculpture_traditional,2,china,art,sculpture,traditional,1.0,1.0,1.0,1.0,4,5.336682558059692,enhanced_heuristic,3,3,False,False
sd35_china_art_sculpture_traditional::3,sd35_china_art_sculpture_traditional,3,china,art,sculpture,traditional,1.0,1.0,1.0,1.0,4,5.370775938034058,enhanced_heuristic,5,5,False,False
sd35_china_art_sculpture_traditional::4,sd35_china_art_sculpture_traditional,4,china,art,sculpture,traditional,1.0,1.0,1.0,1.0,4,5.336752414703369,enhanced_heuristic,3,3,False,False
sd35_china_art_sculpture_traditional::5,sd35_china_art_sculpture_traditional,5,china,art,sculpture,traditional,1.0,1.0,1.0,1.0,4,5.302522897720337,enhanced_heuristic,5,5,False,True
sd35_china_event_festival_general::step0,sd35_china_event_festival_general,step0,china,event,festival,general,0.5,0.0,0.0,0.0,4,5.441954135894775,enhanced_heuristic,1,1,True,False
sd35_china_event_festival_general::1,sd35_china_event_festival_general,1,china,event,festival,general,0.5,0.0,0.0,0.0,4,5.441844701766968,enhanced_heuristic,1,1,False,False
sd35_china_event_festival_general::2,sd35_china_event_festival_general,2,china,event,festival,general,0.5,0.0,0.0,0.0,4,5.6011061668396,enhanced_heuristic,1,1,False,False
sd35_china_event_festival_general::3,sd35_china_event_festival_general,3,china,event,festival,general,0.5,0.0,0.0,0.0,4,5.44022011756897,enhanced_heuristic,1,1,False,False
sd35_china_event_festival_general::4,sd35_china_event_festival_general,4,china,event,festival,general,1.0,1.0,1.0,1.0,4,5.5072181224823,enhanced_heuristic,1,1,False,False
sd35_china_event_festival_general::5,sd35_china_event_festival_general,5,china,event,festival,general,0.75,1.0,0.5,0.6666666666666666,4,5.437066078186035,enhanced_heuristic,1,1,False,True
sd35_china_event_festival_modern::step0,sd35_china_event_festival_modern,step0,china,event,festival,modern,0.75,1.0,0.5,0.6666666666666666,4,6.769783020019531,enhanced_heuristic,1,1,True,False
sd35_china_event_festival_modern::1,sd35_china_event_festival_modern,1,china,event,festival,modern,0.75,1.0,0.5,0.6666666666666666,4,6.776032447814941,enhanced_heuristic,1,1,False,False
sd35_china_event_festival_modern::2,sd35_china_event_festival_modern,2,china,event,festival,modern,0.75,1.0,0.5,0.6666666666666666,4,6.7731993198394775,enhanced_heuristic,1,1,False,False
sd35_china_event_festival_modern::3,sd35_china_event_festival_modern,3,china,event,festival,modern,0.75,1.0,0.5,0.6666666666666666,4,6.7739880084991455,enhanced_heuristic,1,1,False,False
sd35_china_event_festival_modern::4,sd35_china_event_festival_modern,4,china,event,festival,modern,0.75,1.0,0.5,0.6666666666666666,4,6.772064924240112,enhanced_heuristic,1,1,False,True
sd35_china_event_festival_modern::5,sd35_china_event_festival_modern,5,china,event,festival,modern,0.75,1.0,0.5,0.6666666666666666,4,6.769798994064331,enhanced_heuristic,2,3,False,False
sd35_china_event_festival_traditional::step0,sd35_china_event_festival_traditional,step0,china,event,festival,traditional,0.75,1.0,0.5,0.6666666666666666,4,3.8053693771362305,enhanced_heuristic,1,1,True,False
sd35_china_event_festival_traditional::1,sd35_china_event_festival_traditional,1,china,event,festival,traditional,0.75,1.0,0.5,0.6666666666666666,4,3.835718870162964,enhanced_heuristic,1,1,False,False
sd35_china_event_festival_traditional::2,sd35_china_event_festival_traditional,2,china,event,festival,traditional,0.75,1.0,0.5,0.6666666666666666,4,3.8689002990722656,enhanced_heuristic,1,1,False,False
sd35_china_event_festival_traditional::3,sd35_china_event_festival_traditional,3,china,event,festival,traditional,0.75,1.0,0.5,0.6666666666666666,4,3.8374202251434326,enhanced_heuristic,1,1,False,False
sd35_china_event_festival_traditional::4,sd35_china_event_festival_traditional,4,china,event,festival,traditional,0.75,1.0,0.5,0.6666666666666666,4,3.8034558296203613,enhanced_heuristic,1,1,False,False
sd35_china_event_festival_traditional::5,sd35_china_event_festival_traditional,5,china,event,festival,traditional,0.75,1.0,0.5,0.6666666666666666,4,3.8005106449127197,enhanced_heuristic,1,1,False,True
sd35_china_event_funeral_general::step0,sd35_china_event_funeral_general,step0,china,event,funeral,general,0.5,0.0,0.0,0.0,4,6.976233243942261,enhanced_heuristic,1,1,True,False
sd35_china_event_funeral_general::1,sd35_china_event_funeral_general,1,china,event,funeral,general,0.5,0.0,0.0,0.0,4,6.965662240982056,enhanced_heuristic,1,1,False,False
sd35_china_event_funeral_general::2,sd35_china_event_funeral_general,2,china,event,funeral,general,0.5,0.0,0.0,0.0,4,7.143678426742554,enhanced_heuristic,1,1,False,False
sd35_china_event_funeral_general::3,sd35_china_event_funeral_general,3,china,event,funeral,general,0.5,0.0,0.0,0.0,4,6.942943096160889,enhanced_heuristic,1,1,False,False
sd35_china_event_funeral_general::4,sd35_china_event_funeral_general,4,china,event,funeral,general,0.5,0.0,0.0,0.0,4,6.970187664031982,enhanced_heuristic,1,1,False,False
sd35_china_event_funeral_general::5,sd35_china_event_funeral_general,5,china,event,funeral,general,0.5,0.0,0.0,0.0,4,6.967355728149414,enhanced_heuristic,1,1,False,True
sd35_china_event_funeral_modern::step0,sd35_china_event_funeral_modern,step0,china,event,funeral,modern,0.5,0.0,0.0,0.0,4,8.158854007720947,enhanced_heuristic,1,1,True,False
sd35_china_event_funeral_modern::1,sd35_china_event_funeral_modern,1,china,event,funeral,modern,0.5,0.0,0.0,0.0,4,8.157430410385132,enhanced_heuristic,1,1,False,False
sd35_china_event_funeral_modern::2,sd35_china_event_funeral_modern,2,china,event,funeral,modern,0.5,0.0,0.0,0.0,4,8.155965089797974,enhanced_heuristic,1,1,False,False
sd35_china_event_funeral_modern::3,sd35_china_event_funeral_modern,3,china,event,funeral,modern,0.5,0.0,0.0,0.0,4,8.156855821609497,enhanced_heuristic,1,1,False,False
sd35_china_event_funeral_modern::4,sd35_china_event_funeral_modern,4,china,event,funeral,modern,0.5,0.0,0.0,0.0,4,8.162503957748413,enhanced_heuristic,1,1,False,False
sd35_china_event_funeral_modern::5,sd35_china_event_funeral_modern,5,china,event,funeral,modern,0.5,0.0,0.0,0.0,4,8.188523769378662,enhanced_heuristic,1,1,False,True
sd35_china_event_funeral_traditional::step0,sd35_china_event_funeral_traditional,step0,china,event,funeral,traditional,0.75,1.0,0.5,0.6666666666666666,4,2.508054256439209,enhanced_heuristic,1,1,True,False
sd35_china_event_funeral_traditional::1,sd35_china_event_funeral_traditional,1,china,event,funeral,traditional,0.75,1.0,0.5,0.6666666666666666,4,2.505234479904175,enhanced_heuristic,1,1,False,False
sd35_china_event_funeral_traditional::2,sd35_china_event_funeral_traditional,2,china,event,funeral,traditional,0.75,1.0,0.5,0.6666666666666666,4,2.5069825649261475,enhanced_heuristic,1,1,False,False
sd35_china_event_funeral_traditional::3,sd35_china_event_funeral_traditional,3,china,event,funeral,traditional,0.75,1.0,0.5,0.6666666666666666,4,2.506510019302368,enhanced_heuristic,1,1,False,False
sd35_china_event_funeral_traditional::4,sd35_china_event_funeral_traditional,4,china,event,funeral,traditional,0.75,1.0,0.5,0.6666666666666666,4,2.5096499919891357,enhanced_heuristic,1,1,False,False
sd35_china_event_funeral_traditional::5,sd35_china_event_funeral_traditional,5,china,event,funeral,traditional,0.75,1.0,0.5,0.6666666666666666,4,2.5055153369903564,enhanced_heuristic,1,1,False,True
sd35_china_event_game_general::step0,sd35_china_event_game_general,step0,china,event,game,general,1.0,1.0,1.0,1.0,4,12.003685474395752,enhanced_heuristic,1,1,False,False
sd35_china_event_game_general::1,sd35_china_event_game_general,1,china,event,game,general,0.75,1.0,0.5,0.6666666666666666,4,11.995502710342407,enhanced_heuristic,1,1,False,False
sd35_china_event_game_general::2,sd35_china_event_game_general,2,china,event,game,general,0.75,1.0,0.5,0.6666666666666666,4,12.158989429473877,enhanced_heuristic,1,1,True,False
sd35_china_event_game_general::3,sd35_china_event_game_general,3,china,event,game,general,0.75,1.0,0.5,0.6666666666666666,4,12.011089563369751,enhanced_heuristic,1,1,False,False
sd35_china_event_game_general::4,sd35_china_event_game_general,4,china,event,game,general,0.5,0.0,0.0,0.0,4,12.01082992553711,enhanced_heuristic,1,1,False,True
sd35_china_event_game_general::5,sd35_china_event_game_general,5,china,event,game,general,0.75,1.0,0.5,0.6666666666666666,4,12.046981811523438,enhanced_heuristic,1,1,False,False
sd35_china_event_game_modern::step0,sd35_china_event_game_modern,step0,china,event,game,modern,0.75,1.0,0.5,0.6666666666666666,4,12.516392469406128,enhanced_heuristic,1,1,True,False
sd35_china_event_game_modern::1,sd35_china_event_game_modern,1,china,event,game,modern,0.75,1.0,0.5,0.6666666666666666,4,12.512534141540527,enhanced_heuristic,1,1,False,False
sd35_china_event_game_modern::2,sd35_china_event_game_modern,2,china,event,game,modern,0.75,1.0,0.5,0.6666666666666666,4,12.506158351898193,enhanced_heuristic,1,1,False,False
sd35_china_event_game_modern::3,sd35_china_event_game_modern,3,china,event,game,modern,0.75,1.0,0.5,0.6666666666666666,4,12.509680032730103,enhanced_heuristic,1,1,False,False
sd35_china_event_game_modern::4,sd35_china_event_game_modern,4,china,event,game,modern,0.75,1.0,0.5,0.6666666666666666,4,12.509673833847046,enhanced_heuristic,1,1,False,False
sd35_china_event_game_modern::5,sd35_china_event_game_modern,5,china,event,game,modern,0.75,1.0,0.5,0.6666666666666666,4,12.504051208496094,enhanced_heuristic,1,1,False,True
sd35_china_event_game_traditional::step0,sd35_china_event_game_traditional,step0,china,event,game,traditional,0.75,1.0,0.5,0.6666666666666666,4,4.063960790634155,enhanced_heuristic,1,1,True,False
sd35_china_event_game_traditional::1,sd35_china_event_game_traditional,1,china,event,game,traditional,0.75,1.0,0.5,0.6666666666666666,4,4.059484481811523,enhanced_heuristic,1,1,False,True
sd35_china_event_game_traditional::2,sd35_china_event_game_traditional,2,china,event,game,traditional,0.75,1.0,0.5,0.6666666666666666,4,4.028120279312134,enhanced_heuristic,1,1,False,False
sd35_china_event_game_traditional::3,sd35_china_event_game_traditional,3,china,event,game,traditional,0.75,1.0,0.5,0.6666666666666666,4,4.025557041168213,enhanced_heuristic,1,1,False,False
sd35_china_event_game_traditional::4,sd35_china_event_game_traditional,4,china,event,game,traditional,0.75,1.0,0.5,0.6666666666666666,4,4.061507940292358,enhanced_heuristic,1,1,False,False
sd35_china_event_game_traditional::5,sd35_china_event_game_traditional,5,china,event,game,traditional,0.75,1.0,0.5,0.6666666666666666,4,4.026629447937012,enhanced_heuristic,1,1,False,False
sd35_china_event_religious_ritual_general::step0,sd35_china_event_religious_ritual_general,step0,china,event,religious_ritual,general,0.5,0.0,0.0,0.0,4,4.544239282608032,enhanced_heuristic,1,1,True,False
sd35_china_event_religious_ritual_general::1,sd35_china_event_religious_ritual_general,1,china,event,religious_ritual,general,0.5,0.0,0.0,0.0,4,4.508126497268677,enhanced_heuristic,1,1,False,False
sd35_china_event_religious_ritual_general::2,sd35_china_event_religious_ritual_general,2,china,event,religious_ritual,general,0.5,0.0,0.0,0.0,4,4.508305311203003,enhanced_heuristic,1,1,False,False
sd35_china_event_religious_ritual_general::3,sd35_china_event_religious_ritual_general,3,china,event,religious_ritual,general,0.5,0.0,0.0,0.0,4,4.6736063957214355,enhanced_heuristic,1,1,False,False
sd35_china_event_religious_ritual_general::4,sd35_china_event_religious_ritual_general,4,china,event,religious_ritual,general,0.5,0.0,0.0,0.0,4,4.545325517654419,enhanced_heuristic,1,1,False,False
sd35_china_event_religious_ritual_general::5,sd35_china_event_religious_ritual_general,5,china,event,religious_ritual,general,0.75,1.0,0.5,0.6666666666666666,4,4.54362678527832,enhanced_heuristic,1,1,False,True
