row_id,prompt,editing_prompt,step0_path,step1_path,step2_path,step3_path,step4_path,step5_path,best_step_by_clip,best_clip_score,best_step_by_aesthetic,best_aesthetic
14,"Traditional sculpture in China, photorealistic.",Change the image to represent traditional sculpture in China.,/home/chans/iaseai26/dataset/hidream/base/hidream_china_art_sculpture_traditional.png,/home/chans/iaseai26/dataset/hidream/edit_1/hidream_china_art_sculpture_traditional_1.png,/home/chans/iaseai26/dataset/hidream/edit_2/hidream_china_art_sculpture_traditional_2.png,/home/chans/iaseai26/dataset/hidream/edit_3/hidream_china_art_sculpture_traditional_3.png,/home/chans/iaseai26/dataset/hidream/edit_4/hidream_china_art_sculpture_traditional_4.png,/home/chans/iaseai26/dataset/hidream/edit_5/hidream_china_art_sculpture_traditional_5.png,step5_path,27.783203125,step0_path,5.329960823059082
15,"Festival in China, photorealistic.",Change the image to represent festival in China.,/home/chans/iaseai26/dataset/hidream/base/hidream_china_event_festival_general.png,/home/chans/iaseai26/dataset/hidream/edit_1/hidream_china_event_festival_general_1.png,/home/chans/iaseai26/dataset/hidream/edit_2/hidream_china_event_festival_general_2.png,/home/chans/iaseai26/dataset/hidream/edit_3/hidream_china_event_festival_general_3.png,/home/chans/iaseai26/dataset/hidream/edit_4/hidream_china_event_festival_general_4.png,/home/chans/iaseai26/dataset/hidream/edit_5/hidream_china_event_festival_general_5.png,step5_path,27.294921875,step5_path,5.497087478637695
16,"Modern festival in China, photorealistic.",Change the image to represent modern festival in China.,/home/chans/iaseai26/dataset/hidream/base/hidream_china_event_festival_modern.png,/home/chans/iaseai26/dataset/hidream/edit_1/hidream_china_event_festival_modern_1.png,/home/chans/iaseai26/dataset/hidream/edit_2/hidream_china_event_festival_modern_2.png,/home/chans/iaseai26/dataset/hidream/edit_3/hidream_china_event_festival_modern_3.png,/home/chans/iaseai26/dataset/hidream/edit_4/hidream_china_event_festival_modern_4.png,/home/chans/iaseai26/dataset/hidream/edit_5/hidream_china_event_festival_modern_5.png,step5_path,27.001953125,step1_path,5.443526268005371
17,"Traditional festival in China, photorealistic.",Change the image to represent traditional festival in China.,/home/chans/iaseai26/dataset/hidream/base/hidream_china_event_festival_traditional.png,/home/chans/iaseai26/dataset/hidream/edit_1/hidream_china_event_festival_traditional_1.png,/home/chans/iaseai26/dataset/hidream/edit_2/hidream_china_event_festival_traditional_2.png,/home/chans/iaseai26/dataset/hidream/edit_3/hidream_china_event_festival_traditional_3.png,/home/chans/iaseai26/dataset/hidream/edit_4/hidream_china_event_festival_traditional_4.png,/home/chans/iaseai26/dataset/hidream/edit_5/hidream_china_event_festival_traditional_5.png,step3_path,25.6591796875,step0_path,5.511496543884277
18,"Funeral in China, photorealistic.",Change the image to represent funeral in China.,/home/chans/iaseai26/dataset/hidream/base/hidream_china_event_funeral_general.png,/home/chans/iaseai26/dataset/hidream/edit_1/hidream_china_event_funeral_general_1.png,/home/chans/iaseai26/dataset/hidream/edit_2/hidream_china_event_funeral_general_2.png,/home/chans/iaseai26/dataset/hidream/edit_3/hidream_china_event_funeral_general_3.png,/home/chans/iaseai26/dataset/hidream/edit_4/hidream_china_event_funeral_general_4.png,/home/chans/iaseai26/dataset/hidream/edit_5/hidream_china_event_funeral_general_5.png,step5_path,28.3203125,step0_path,5.456935405731201
19,"Modern funeral in China, photorealistic.",Change the image to represent modern funeral in China.,/home/chans/iaseai26/dataset/hidream/base/hidream_china_event_funeral_modern.png,/home/chans/iaseai26/dataset/hidream/edit_1/hidream_china_event_funeral_modern_1.png,/home/chans/iaseai26/dataset/hidream/edit_2/hidream_china_event_funeral_modern_2.png,/home/chans/iaseai26/dataset/hidream/edit_3/hidream_china_event_funeral_modern_3.png,/home/chans/iaseai26/dataset/hidream/edit_4/hidream_china_event_funeral_modern_4.png,/home/chans/iaseai26/dataset/hidream/edit_5/hidream_china_event_funeral_modern_5.png,step5_path,31.9580078125,step5_path,5.435694694519043
20,"Traditional funeral in China, photorealistic.",Change the image to represent traditional funeral in China.,/home/chans/iaseai26/dataset/hidream/base/hidream_china_event_funeral_traditional.png,/home/chans/iaseai26/dataset/hidream/edit_1/hidream_china_event_funeral_traditional_1.png,/home/chans/iaseai26/dataset/hidream/edit_2/hidream_china_event_funeral_traditional_2.png,/home/chans/iaseai26/dataset/hidream/edit_3/hidream_china_event_funeral_traditional_3.png,/home/chans/iaseai26/dataset/hidream/edit_4/hidream_china_event_funeral_traditional_4.png,/home/chans/iaseai26/dataset/hidream/edit_5/hidream_china_event_funeral_traditional_5.png,step0_path,28.1982421875,step0_path,5.482364654541016
21,"Game in China, photorealistic.",Change the image to represent game in China.,/home/chans/iaseai26/dataset/hidream/base/hidream_china_event_game_general.png,/home/chans/iaseai26/dataset/hidream/edit_1/hidream_china_event_game_general_1.png,/home/chans/iaseai26/dataset/hidream/edit_2/hidream_china_event_game_general_2.png,/home/chans/iaseai26/dataset/hidream/edit_3/hidream_china_event_game_general_3.png,/home/chans/iaseai26/dataset/hidream/edit_4/hidream_china_event_game_general_4.png,/home/chans/iaseai26/dataset/hidream/edit_5/hidream_china_event_game_general_5.png,step4_path,24.89013671875,step1_path,5.582477569580078
22,"Modern game in China, photorealistic.",Change the image to represent modern game in China.,/home/chans/iaseai26/dataset/hidream/base/hidream_china_event_game_modern.png,/home/chans/iaseai26/dataset/hidream/edit_1/hidream_china_event_game_modern_1.png,/home/chans/iaseai26/dataset/hidream/edit_2/hidream_china_event_game_modern_2.png,/home/chans/iaseai26/dataset/hidream/edit_3/hidream_china_event_game_modern_3.png,/home/chans/iaseai26/dataset/hidream/edit_4/hidream_china_event_game_modern_4.png,/home/chans/iaseai26/dataset/hidream/edit_5/hidream_china_event_game_modern_5.png,step1_path,24.47509765625,step1_path,5.582509994506836
23,"Traditional game in China, photorealistic.",Change the image to represent traditional game in China.,/home/chans/iaseai26/dataset/hidream/base/hidream_china_event_game_traditional.png,/home/chans/iaseai26/dataset/hidream/edit_1/hidream_china_event_game_traditional_1.png,/home/chans/iaseai26/dataset/hidream/edit_2/hidream_china_event_game_traditional_2.png,/home/chans/iaseai26/dataset/hidream/edit_3/hidream_china_event_game_traditional_3.png,/home/chans/iaseai26/dataset/hidream/edit_4/hidream_china_event_game_traditional_4.png,/home/chans/iaseai26/dataset/hidream/edit_5/hidream_china_event_game_traditional_5.png,step4_path,26.0986328125,step0_path,5.551946640014648
24,"Religious ritual in China, photorealistic.",Change the image to represent religious ritual in China.,/home/chans/iaseai26/dataset/hidream/base/hidream_china_event_religious_ritual_general.png,/home/chans/iaseai26/dataset/hidream/edit_1/hidream_china_event_religious_ritual_general_1.png,/home/chans/iaseai26/dataset/hidream/edit_2/hidream_china_event_religious_ritual_general_2.png,/home/chans/iaseai26/dataset/hidream/edit_3/hidream_china_event_religious_ritual_general_3.png,/home/chans/iaseai26/dataset/hidream/edit_4/hidream_china_event_religious_ritual_general_4.png,/home/chans/iaseai26/dataset/hidream/edit_5/hidream_china_event_religious_ritual_general_5.png,step4_path,27.7587890625,step5_path,5.527118682861328
25,"Modern eligious ritual in China, photorealistic.",Change the image to represent modern religious ritual in China.,/home/chans/iaseai26/dataset/hidream/base/hidream_china_event_religious_ritual_modern.png,/home/chans/iaseai26/dataset/hidream/edit_1/hidream_china_event_religious_ritual_modern_1.png,/home/chans/iaseai26/dataset/hidream/edit_2/hidream_china_event_religious_ritual_modern_2.png,/home/chans/iaseai26/dataset/hidream/edit_3/hidream_china_event_religious_ritual_modern_3.png,/home/chans/iaseai26/dataset/hidream/edit_4/hidream_china_event_religious_ritual_modern_4.png,/home/chans/iaseai26/dataset/hidream/edit_5/hidream_china_event_religious_ritual_modern_5.png,step4_path,27.34375,step3_path,5.571952819824219
26,"Traditional religious ritual in China, photorealistic.",Change the image to represent traditional religious ritual in China.,/home/chans/iaseai26/dataset/hidream/base/hidream_china_event_religious_ritual_traditional.png,/home/chans/iaseai26/dataset/hidream/edit_1/hidream_china_event_religious_ritual_traditional_1.png,/home/chans/iaseai26/dataset/hidream/edit_2/hidream_china_event_religious_ritual_traditional_2.png,/home/chans/iaseai26/dataset/hidream/edit_3/hidream_china_event_religious_ritual_traditional_3.png,/home/chans/iaseai26/dataset/hidream/edit_4/hidream_china_event_religious_ritual_traditional_4.png,/home/chans/iaseai26/dataset/hidream/edit_5/hidream_china_event_religious_ritual_traditional_5.png,step4_path,27.783203125,step4_path,5.586141109466553
27,"Sport in China, photorealistic.",Change the image to represent sport in China.,/home/chans/iaseai26/dataset/hidream/base/hidream_china_event_sport_general.png,/home/chans/iaseai26/dataset/hidream/edit_1/hidream_china_event_sport_general_1.png,/home/chans/iaseai26/dataset/hidream/edit_2/hidream_china_event_sport_general_2.png,/home/chans/iaseai26/dataset/hidream/edit_3/hidream_china_event_sport_general_3.png,/home/chans/iaseai26/dataset/hidream/edit_4/hidream_china_event_sport_general_4.png,/home/chans/iaseai26/dataset/hidream/edit_5/hidream_china_event_sport_general_5.png,step3_path,26.66015625,step3_path,5.457522392272949
28,"Modern sport in China, photorealistic.",Change the image to represent modern sport in China.,/home/chans/iaseai26/dataset/hidream/base/hidream_china_event_sport_modern.png,/home/chans/iaseai26/dataset/hidream/edit_1/hidream_china_event_sport_modern_1.png,/home/chans/iaseai26/dataset/hidream/edit_2/hidream_china_event_sport_modern_2.png,/home/chans/iaseai26/dataset/hidream/edit_3/hidream_china_event_sport_modern_3.png,/home/chans/iaseai26/dataset/hidream/edit_4/hidream_china_event_sport_modern_4.png,/home/chans/iaseai26/dataset/hidream/edit_5/hidream_china_event_sport_modern_5.png,step4_path,24.2431640625,step0_path,5.462959289550781
29,"Traditional sport in China, photorealistic.",Change the image to represent traditional sport in China.,/home/chans/iaseai26/dataset/hidream/base/hidream_china_event_sport_traditional.png,/home/chans/iaseai26/dataset/hidream/edit_1/hidream_china_event_sport_traditional_1.png,/home/chans/iaseai26/dataset/hidream/edit_2/hidream_china_event_sport_traditional_2.png,/home/chans/iaseai26/dataset/hidream/edit_3/hidream_china_event_sport_traditional_3.png,/home/chans/iaseai26/dataset/hidream/edit_4/hidream_china_event_sport_traditional_4.png,/home/chans/iaseai26/dataset/hidream/edit_5/hidream_china_event_sport_traditional_5.png,step5_path,24.853515625,step5_path,5.525398254394531
30,"Wedding in China, photorealistic.",Change the image to represent wedding in China.,/home/chans/iaseai26/dataset/hidream/base/hidream_china_event_wedding_general.png,/home/chans/iaseai26/dataset/hidream/edit_1/hidream_china_event_wedding_general_1.png,/home/chans/iaseai26/dataset/hidream/edit_2/hidream_china_event_wedding_general_2.png,/home/chans/iaseai26/dataset/hidream/edit_3/hidream_china_event_wedding_general_3.png,/home/chans/iaseai26/dataset/hidream/edit_4/hidream_china_event_wedding_general_4.png,/home/chans/iaseai26/dataset/hidream/edit_5/hidream_china_event_wedding_general_5.png,step0_path,30.1513671875,step0_path,5.455856800079346
31,"Modern wedding in China, photorealistic.",Change the image to represent modern wedding in China.,/home/chans/iaseai26/dataset/hidream/base/hidream_china_event_wedding_modern.png,/home/chans/iaseai26/dataset/hidream/edit_1/hidream_china_event_wedding_modern_1.png,/home/chans/iaseai26/dataset/hidream/edit_2/hidream_china_event_wedding_modern_2.png,/home/chans/iaseai26/dataset/hidream/edit_3/hidream_china_event_wedding_modern_3.png,/home/chans/iaseai26/dataset/hidream/edit_4/hidream_china_event_wedding_modern_4.png,/home/chans/iaseai26/dataset/hidream/edit_5/hidream_china_event_wedding_modern_5.png,step1_path,28.5400390625,step0_path,5.498193740844727
32,"Traditional wedding in China, photorealistic.",Change the image to represent traditional wedding in China.,/home/chans/iaseai26/dataset/hidream/base/hidream_china_event_wedding_traditional.png,/home/chans/iaseai26/dataset/hidream/edit_1/hidream_china_event_wedding_traditional_1.png,/home/chans/iaseai26/dataset/hidream/edit_2/hidream_china_event_wedding_traditional_2.png,/home/chans/iaseai26/dataset/hidream/edit_3/hidream_china_event_wedding_traditional_3.png,/home/chans/iaseai26/dataset/hidream/edit_4/hidream_china_event_wedding_traditional_4.png,/home/chans/iaseai26/dataset/hidream/edit_5/hidream_china_event_wedding_traditional_5.png,step5_path,31.3232421875,step0_path,5.4324846267700195
33,"Accessories in China, photorealistic.",Change the image to represent accessories in China.,/home/chans/iaseai26/dataset/hidream/base/hidream_china_fashion_accessories_general.png,/home/chans/iaseai26/dataset/hidream/edit_1/hidream_china_fashion_accessories_general_1.png,/home/chans/iaseai26/dataset/hidream/edit_2/hidream_china_fashion_accessories_general_2.png,/home/chans/iaseai26/dataset/hidream/edit_3/hidream_china_fashion_accessories_general_3.png,/home/chans/iaseai26/dataset/hidream/edit_4/hidream_china_fashion_accessories_general_4.png,/home/chans/iaseai26/dataset/hidream/edit_5/hidream_china_fashion_accessories_general_5.png,step1_path,23.52294921875,step3_path,5.427162170410156
34,"Modern accessories in China, photorealistic.",Change the image to represent modern accessories in China.,/home/chans/iaseai26/dataset/hidream/base/hidream_china_fashion_accessories_modern.png,/home/chans/iaseai26/dataset/hidream/edit_1/hidream_china_fashion_accessories_modern_1.png,/home/chans/iaseai26/dataset/hidream/edit_2/hidream_china_fashion_accessories_modern_2.png,/home/chans/iaseai26/dataset/hidream/edit_3/hidream_china_fashion_accessories_modern_3.png,/home/chans/iaseai26/dataset/hidream/edit_4/hidream_china_fashion_accessories_modern_4.png,/home/chans/iaseai26/dataset/hidream/edit_5/hidream_china_fashion_accessories_modern_5.png,step5_path,19.873046875,step0_path,5.380540370941162
35,"Traditional accessories in China, photorealistic.",Change the image to represent traditional accessories in China.,/home/chans/iaseai26/dataset/hidream/base/hidream_china_fashion_accessories_traditional.png,/home/chans/iaseai26/dataset/hidream/edit_1/hidream_china_fashion_accessories_traditional_1.png,/home/chans/iaseai26/dataset/hidream/edit_2/hidream_china_fashion_accessories_traditional_2.png,/home/chans/iaseai26/dataset/hidream/edit_3/hidream_china_fashion_accessories_traditional_3.png,/home/chans/iaseai26/dataset/hidream/edit_4/hidream_china_fashion_accessories_traditional_4.png,/home/chans/iaseai26/dataset/hidream/edit_5/hidream_china_fashion_accessories_traditional_5.png,step2_path,27.001953125,step4_path,5.4241838455200195
36,"Clothing in China, photorealistic.",Change the image to represent clothing in China.,/home/chans/iaseai26/dataset/hidream/base/hidream_china_fashion_clothing_general.png,/home/chans/iaseai26/dataset/hidream/edit_1/hidream_china_fashion_clothing_general_1.png,/home/chans/iaseai26/dataset/hidream/edit_2/hidream_china_fashion_clothing_general_2.png,/home/chans/iaseai26/dataset/hidream/edit_3/hidream_china_fashion_clothing_general_3.png,/home/chans/iaseai26/dataset/hidream/edit_4/hidream_china_fashion_clothing_general_4.png,/home/chans/iaseai26/dataset/hidream/edit_5/hidream_china_fashion_clothing_general_5.png,step5_path,26.9287109375,step1_path,5.411102294921875
37,"Modern clothing in China, photorealistic.",Change the image to represent modern clothing in China.,/home/chans/iaseai26/dataset/hidream/base/hidream_china_fashion_clothing_modern.png,/home/chans/iaseai26/dataset/hidream/edit_1/hidream_china_fashion_clothing_modern_1.png,/home/chans/iaseai26/dataset/hidream/edit_2/hidream_china_fashion_clothing_modern_2.png,/home/chans/iaseai26/dataset/hidream/edit_3/hidream_china_fashion_clothing_modern_3.png,/home/chans/iaseai26/dataset/hidream/edit_4/hidream_china_fashion_clothing_modern_4.png,/home/chans/iaseai26/dataset/hidream/edit_5/hidream_china_fashion_clothing_modern_5.png,step5_path,22.998046875,step1_path,5.423768997192383
38,"Traditional clothing in China, photorealistic.",Change the image to represent traditional clothing in China.,/home/chans/iaseai26/dataset/hidream/base/hidream_china_fashion_clothing_traditional.png,/home/chans/iaseai26/dataset/hidream/edit_1/hidream_china_fashion_clothing_traditional_1.png,/home/chans/iaseai26/dataset/hidream/edit_2/hidream_china_fashion_clothing_traditional_2.png,/home/chans/iaseai26/dataset/hidream/edit_3/hidream_china_fashion_clothing_traditional_3.png,/home/chans/iaseai26/dataset/hidream/edit_4/hidream_china_fashion_clothing_traditional_4.png,/home/chans/iaseai26/dataset/hidream/edit_5/hidream_china_fashion_clothing_traditional_5.png,step0_path,27.5390625,step0_path,5.505547523498535
39,"Makeup in China, photorealistic.",Change the image to represent makeup in China.,/home/chans/iaseai26/dataset/hidream/base/hidream_china_fashion_makeup_general.png,/home/chans/iaseai26/dataset/hidream/edit_1/hidream_china_fashion_makeup_general_1.png,/home/chans/iaseai26/dataset/hidream/edit_2/hidream_china_fashion_makeup_general_2.png,/home/chans/iaseai26/dataset/hidream/edit_3/hidream_china_fashion_makeup_general_3.png,/home/chans/iaseai26/dataset/hidream/edit_4/hidream_china_fashion_makeup_general_4.png,/home/chans/iaseai26/dataset/hidream/edit_5/hidream_china_fashion_makeup_general_5.png,step3_path,29.6630859375,step0_path,5.501391410827637
40,"Modern makeup in China, photorealistic.",Change the image to represent modern makeup in China.,/home/chans/iaseai26/dataset/hidream/base/hidream_china_fashion_makeup_modern.png,/home/chans/iaseai26/dataset/hidream/edit_1/hidream_china_fashion_makeup_modern_1.png,/home/chans/iaseai26/dataset/hidream/edit_2/hidream_china_fashion_makeup_modern_2.png,/home/chans/iaseai26/dataset/hidream/edit_3/hidream_china_fashion_makeup_modern_3.png,/home/chans/iaseai26/dataset/hidream/edit_4/hidream_china_fashion_makeup_modern_4.png,/home/chans/iaseai26/dataset/hidream/edit_5/hidream_china_fashion_makeup_modern_5.png,step5_path,30.1025390625,step0_path,5.4436492919921875
41,"Traditional makeup in China, photorealistic.",Change the image to represent traditional makeup in China.,/home/chans/iaseai26/dataset/hidream/base/hidream_china_fashion_makeup_traditional.png,/home/chans/iaseai26/dataset/hidream/edit_1/hidream_china_fashion_makeup_traditional_1.png,/home/chans/iaseai26/dataset/hidream/edit_2/hidream_china_fashion_makeup_traditional_2.png,/home/chans/iaseai26/dataset/hidream/edit_3/hidream_china_fashion_makeup_traditional_3.png,/home/chans/iaseai26/dataset/hidream/edit_4/hidream_china_fashion_makeup_traditional_4.png,/home/chans/iaseai26/dataset/hidream/edit_5/hidream_china_fashion_makeup_traditional_5.png,step0_path,29.9560546875,step4_path,5.592686176300049
42,"Beverage in China, photorealistic.",Change the image to represent beverage in China.,/home/chans/iaseai26/dataset/hidream/base/hidream_china_food_beverage_general.png,/home/chans/iaseai26/dataset/hidream/edit_1/hidream_china_food_beverage_general_1.png,/home/chans/iaseai26/dataset/hidream/edit_2/hidream_china_food_beverage_general_2.png,/home/chans/iaseai26/dataset/hidream/edit_3/hidream_china_food_beverage_general_3.png,/home/chans/iaseai26/dataset/hidream/edit_4/hidream_china_food_beverage_general_4.png,/home/chans/iaseai26/dataset/hidream/edit_5/hidream_china_food_beverage_general_5.png,step4_path,19.71435546875,step0_path,5.372513771057129
