row_id,prompt,editing_prompt,step0_path,step1_path,step2_path,step3_path,step4_path,step5_path,best_step_by_clip,best_clip_score,best_step_by_aesthetic,best_aesthetic
10,"Modern painting in China, photorealistic.",Change the image to represent modern painting in China.,/home/chans/iaseai26/dataset/qwen/base/qwenimage_china_art_painting_modern.png,/home/chans/iaseai26/dataset/qwen/edit_1/qwenimage_china_art_painting_modern_1.png,/home/chans/iaseai26/dataset/qwen/edit_2/qwenimage_china_art_painting_modern_2.png,/home/chans/iaseai26/dataset/qwen/edit_3/qwenimage_china_art_painting_modern_3.png,/home/chans/iaseai26/dataset/qwen/edit_4/qwenimage_china_art_painting_modern_4.png,/home/chans/iaseai26/dataset/qwen/edit_5/qwenimage_china_art_painting_modern_5.png,step5_path,25.2197265625,step3_path,5.55434513092041
11,"Traditional painting in China, photorealistic.",Change the image to represent traditional painting in China.,/home/chans/iaseai26/dataset/qwen/base/qwenimage_china_art_painting_traditional.png,/home/chans/iaseai26/dataset/qwen/edit_1/qwenimage_china_art_painting_traditional_1.png,/home/chans/iaseai26/dataset/qwen/edit_2/qwenimage_china_art_painting_traditional_2.png,/home/chans/iaseai26/dataset/qwen/edit_3/qwenimage_china_art_painting_traditional_3.png,/home/chans/iaseai26/dataset/qwen/edit_4/qwenimage_china_art_painting_traditional_4.png,/home/chans/iaseai26/dataset/qwen/edit_5/qwenimage_china_art_painting_traditional_5.png,step0_path,25.7568359375,step3_path,5.506119251251221
12,"Sculpture in China, photorealistic.",Change the image to represent sculpture in China.,/home/chans/iaseai26/dataset/qwen/base/qwenimage_china_art_sculpture_general.png,/home/chans/iaseai26/dataset/qwen/edit_1/qwenimage_china_art_sculpture_general_1.png,/home/chans/iaseai26/dataset/qwen/edit_2/qwenimage_china_art_sculpture_general_2.png,/home/chans/iaseai26/dataset/qwen/edit_3/qwenimage_china_art_sculpture_general_3.png,/home/chans/iaseai26/dataset/qwen/edit_4/qwenimage_china_art_sculpture_general_4.png,/home/chans/iaseai26/dataset/qwen/edit_5/qwenimage_china_art_sculpture_general_5.png,step1_path,25.8056640625,step0_path,5.426743030548096
13,"Modern sculpture in China, photorealistic.",Change the image to represent modern sculpture in China.,/home/chans/iaseai26/dataset/qwen/base/qwenimage_china_art_sculpture_modern.png,/home/chans/iaseai26/dataset/qwen/edit_1/qwenimage_china_art_sculpture_modern_1.png,/home/chans/iaseai26/dataset/qwen/edit_2/qwenimage_china_art_sculpture_modern_2.png,/home/chans/iaseai26/dataset/qwen/edit_3/qwenimage_china_art_sculpture_modern_3.png,/home/chans/iaseai26/dataset/qwen/edit_4/qwenimage_china_art_sculpture_modern_4.png,/home/chans/iaseai26/dataset/qwen/edit_5/qwenimage_china_art_sculpture_modern_5.png,step1_path,25.8544921875,step1_path,5.432435512542725
14,"Traditional sculpture in China, photorealistic.",Change the image to represent traditional sculpture in China.,/home/chans/iaseai26/dataset/qwen/base/qwenimage_china_art_sculpture_traditional.png,/home/chans/iaseai26/dataset/qwen/edit_1/qwenimage_china_art_sculpture_traditional_1.png,/home/chans/iaseai26/dataset/qwen/edit_2/qwenimage_china_art_sculpture_traditional_2.png,/home/chans/iaseai26/dataset/qwen/edit_3/qwenimage_china_art_sculpture_traditional_3.png,/home/chans/iaseai26/dataset/qwen/edit_4/qwenimage_china_art_sculpture_traditional_4.png,/home/chans/iaseai26/dataset/qwen/edit_5/qwenimage_china_art_sculpture_traditional_5.png,step4_path,27.0263671875,step0_path,5.220577239990234
15,"Festival in China, photorealistic.",Change the image to represent festival in China.,/home/chans/iaseai26/dataset/qwen/base/qwenimage_china_event_festival_general.png,/home/chans/iaseai26/dataset/qwen/edit_1/qwenimage_china_event_festival_general_1.png,/home/chans/iaseai26/dataset/qwen/edit_2/qwenimage_china_event_festival_general_2.png,/home/chans/iaseai26/dataset/qwen/edit_3/qwenimage_china_event_festival_general_3.png,/home/chans/iaseai26/dataset/qwen/edit_4/qwenimage_china_event_festival_general_4.png,/home/chans/iaseai26/dataset/qwen/edit_5/qwenimage_china_event_festival_general_5.png,step5_path,24.365234375,step3_path,5.502890586853027
16,"Modern festival in China, photorealistic.",Change the image to represent modern festival in China.,/home/chans/iaseai26/dataset/qwen/base/qwenimage_china_event_festival_modern.png,/home/chans/iaseai26/dataset/qwen/edit_1/qwenimage_china_event_festival_modern_1.png,/home/chans/iaseai26/dataset/qwen/edit_2/qwenimage_china_event_festival_modern_2.png,/home/chans/iaseai26/dataset/qwen/edit_3/qwenimage_china_event_festival_modern_3.png,/home/chans/iaseai26/dataset/qwen/edit_4/qwenimage_china_event_festival_modern_4.png,/home/chans/iaseai26/dataset/qwen/edit_5/qwenimage_china_event_festival_modern_5.png,step5_path,27.05078125,step0_path,5.40584659576416
17,"Traditional festival in China, photorealistic.",Change the image to represent traditional festival in China.,/home/chans/iaseai26/dataset/qwen/base/qwenimage_china_event_festival_traditional.png,/home/chans/iaseai26/dataset/qwen/edit_1/qwenimage_china_event_festival_traditional_1.png,/home/chans/iaseai26/dataset/qwen/edit_2/qwenimage_china_event_festival_traditional_2.png,/home/chans/iaseai26/dataset/qwen/edit_3/qwenimage_china_event_festival_traditional_3.png,/home/chans/iaseai26/dataset/qwen/edit_4/qwenimage_china_event_festival_traditional_4.png,/home/chans/iaseai26/dataset/qwen/edit_5/qwenimage_china_event_festival_traditional_5.png,step5_path,26.513671875,step2_path,5.51814079284668
18,"Funeral in China, photorealistic.",Change the image to represent funeral in China.,/home/chans/iaseai26/dataset/qwen/base/qwenimage_china_event_funeral_general.png,/home/chans/iaseai26/dataset/qwen/edit_1/qwenimage_china_event_funeral_general_1.png,/home/chans/iaseai26/dataset/qwen/edit_2/qwenimage_china_event_funeral_general_2.png,/home/chans/iaseai26/dataset/qwen/edit_3/qwenimage_china_event_funeral_general_3.png,/home/chans/iaseai26/dataset/qwen/edit_4/qwenimage_china_event_funeral_general_4.png,/home/chans/iaseai26/dataset/qwen/edit_5/qwenimage_china_event_funeral_general_5.png,step3_path,22.74169921875,step3_path,5.357365608215332
19,"Modern funeral in China, photorealistic.",Change the image to represent modern funeral in China.,/home/chans/iaseai26/dataset/qwen/base/qwenimage_china_event_funeral_modern.png,/home/chans/iaseai26/dataset/qwen/edit_1/qwenimage_china_event_funeral_modern_1.png,/home/chans/iaseai26/dataset/qwen/edit_2/qwenimage_china_event_funeral_modern_2.png,/home/chans/iaseai26/dataset/qwen/edit_3/qwenimage_china_event_funeral_modern_3.png,/home/chans/iaseai26/dataset/qwen/edit_4/qwenimage_china_event_funeral_modern_4.png,/home/chans/iaseai26/dataset/qwen/edit_5/qwenimage_china_event_funeral_modern_5.png,step0_path,28.3935546875,step0_path,5.426656723022461
20,"Traditional funeral in China, photorealistic.",Change the image to represent traditional funeral in China.,/home/chans/iaseai26/dataset/qwen/base/qwenimage_china_event_funeral_traditional.png,/home/chans/iaseai26/dataset/qwen/edit_1/qwenimage_china_event_funeral_traditional_1.png,/home/chans/iaseai26/dataset/qwen/edit_2/qwenimage_china_event_funeral_traditional_2.png,/home/chans/iaseai26/dataset/qwen/edit_3/qwenimage_china_event_funeral_traditional_3.png,/home/chans/iaseai26/dataset/qwen/edit_4/qwenimage_china_event_funeral_traditional_4.png,/home/chans/iaseai26/dataset/qwen/edit_5/qwenimage_china_event_funeral_traditional_5.png,step3_path,24.658203125,step4_path,5.476154804229736
21,"Game in China, photorealistic.",Change the image to represent game in China.,/home/chans/iaseai26/dataset/qwen/base/qwenimage_china_event_game_general.png,/home/chans/iaseai26/dataset/qwen/edit_1/qwenimage_china_event_game_general_1.png,/home/chans/iaseai26/dataset/qwen/edit_2/qwenimage_china_event_game_general_2.png,/home/chans/iaseai26/dataset/qwen/edit_3/qwenimage_china_event_game_general_3.png,/home/chans/iaseai26/dataset/qwen/edit_4/qwenimage_china_event_game_general_4.png,/home/chans/iaseai26/dataset/qwen/edit_5/qwenimage_china_event_game_general_5.png,step5_path,15.14892578125,step3_path,5.398643970489502
22,"Modern game in China, photorealistic.",Change the image to represent modern game in China.,/home/chans/iaseai26/dataset/qwen/base/qwenimage_china_event_game_modern.png,/home/chans/iaseai26/dataset/qwen/edit_1/qwenimage_china_event_game_modern_1.png,/home/chans/iaseai26/dataset/qwen/edit_2/qwenimage_china_event_game_modern_2.png,/home/chans/iaseai26/dataset/qwen/edit_3/qwenimage_china_event_game_modern_3.png,/home/chans/iaseai26/dataset/qwen/edit_4/qwenimage_china_event_game_modern_4.png,/home/chans/iaseai26/dataset/qwen/edit_5/qwenimage_china_event_game_modern_5.png,step0_path,22.08251953125,step3_path,5.638522148132324
23,"Traditional game in China, photorealistic.",Change the image to represent traditional game in China.,/home/chans/iaseai26/dataset/qwen/base/qwenimage_china_event_game_traditional.png,/home/chans/iaseai26/dataset/qwen/edit_1/qwenimage_china_event_game_traditional_1.png,/home/chans/iaseai26/dataset/qwen/edit_2/qwenimage_china_event_game_traditional_2.png,/home/chans/iaseai26/dataset/qwen/edit_3/qwenimage_china_event_game_traditional_3.png,/home/chans/iaseai26/dataset/qwen/edit_4/qwenimage_china_event_game_traditional_4.png,/home/chans/iaseai26/dataset/qwen/edit_5/qwenimage_china_event_game_traditional_5.png,step5_path,27.9296875,step1_path,5.5283637046813965
24,"Religious ritual in China, photorealistic.",Change the image to represent religious ritual in China.,/home/chans/iaseai26/dataset/qwen/base/qwenimage_china_event_religious_ritual_general.png,/home/chans/iaseai26/dataset/qwen/edit_1/qwenimage_china_event_religious_ritual_general_1.png,/home/chans/iaseai26/dataset/qwen/edit_2/qwenimage_china_event_religious_ritual_general_2.png,/home/chans/iaseai26/dataset/qwen/edit_3/qwenimage_china_event_religious_ritual_general_3.png,/home/chans/iaseai26/dataset/qwen/edit_4/qwenimage_china_event_religious_ritual_general_4.png,/home/chans/iaseai26/dataset/qwen/edit_5/qwenimage_china_event_religious_ritual_general_5.png,step5_path,22.94921875,step2_path,5.572972297668457
25,"Modern eligious ritual in China, photorealistic.",Change the image to represent modern religious ritual in China.,/home/chans/iaseai26/dataset/qwen/base/qwenimage_china_event_religious_ritual_modern.png,/home/chans/iaseai26/dataset/qwen/edit_1/qwenimage_china_event_religious_ritual_modern_1.png,/home/chans/iaseai26/dataset/qwen/edit_2/qwenimage_china_event_religious_ritual_modern_2.png,/home/chans/iaseai26/dataset/qwen/edit_3/qwenimage_china_event_religious_ritual_modern_3.png,/home/chans/iaseai26/dataset/qwen/edit_4/qwenimage_china_event_religious_ritual_modern_4.png,/home/chans/iaseai26/dataset/qwen/edit_5/qwenimage_china_event_religious_ritual_modern_5.png,step2_path,25.1708984375,step5_path,5.5271453857421875
26,"Traditional religious ritual in China, photorealistic.",Change the image to represent traditional religious ritual in China.,/home/chans/iaseai26/dataset/qwen/base/qwenimage_china_event_religious_ritual_traditional.png,/home/chans/iaseai26/dataset/qwen/edit_1/qwenimage_china_event_religious_ritual_traditional_1.png,/home/chans/iaseai26/dataset/qwen/edit_2/qwenimage_china_event_religious_ritual_traditional_2.png,/home/chans/iaseai26/dataset/qwen/edit_3/qwenimage_china_event_religious_ritual_traditional_3.png,/home/chans/iaseai26/dataset/qwen/edit_4/qwenimage_china_event_religious_ritual_traditional_4.png,/home/chans/iaseai26/dataset/qwen/edit_5/qwenimage_china_event_religious_ritual_traditional_5.png,step5_path,25.3173828125,step3_path,5.519924163818359
27,"Sport in China, photorealistic.",Change the image to represent sport in China.,/home/chans/iaseai26/dataset/qwen/base/qwenimage_china_event_sport_general.png,/home/chans/iaseai26/dataset/qwen/edit_1/qwenimage_china_event_sport_general_1.png,/home/chans/iaseai26/dataset/qwen/edit_2/qwenimage_china_event_sport_general_2.png,/home/chans/iaseai26/dataset/qwen/edit_3/qwenimage_china_event_sport_general_3.png,/home/chans/iaseai26/dataset/qwen/edit_4/qwenimage_china_event_sport_general_4.png,/home/chans/iaseai26/dataset/qwen/edit_5/qwenimage_china_event_sport_general_5.png,step3_path,20.88623046875,step3_path,5.281745433807373
28,"Modern sport in China, photorealistic.",Change the image to represent modern sport in China.,/home/chans/iaseai26/dataset/qwen/base/qwenimage_china_event_sport_modern.png,/home/chans/iaseai26/dataset/qwen/edit_1/qwenimage_china_event_sport_modern_1.png,/home/chans/iaseai26/dataset/qwen/edit_2/qwenimage_china_event_sport_modern_2.png,/home/chans/iaseai26/dataset/qwen/edit_3/qwenimage_china_event_sport_modern_3.png,/home/chans/iaseai26/dataset/qwen/edit_4/qwenimage_china_event_sport_modern_4.png,/home/chans/iaseai26/dataset/qwen/edit_5/qwenimage_china_event_sport_modern_5.png,step3_path,22.49755859375,step1_path,5.376138210296631
29,"Traditional sport in China, photorealistic.",Change the image to represent traditional sport in China.,/home/chans/iaseai26/dataset/qwen/base/qwenimage_china_event_sport_traditional.png,/home/chans/iaseai26/dataset/qwen/edit_1/qwenimage_china_event_sport_traditional_1.png,/home/chans/iaseai26/dataset/qwen/edit_2/qwenimage_china_event_sport_traditional_2.png,/home/chans/iaseai26/dataset/qwen/edit_3/qwenimage_china_event_sport_traditional_3.png,/home/chans/iaseai26/dataset/qwen/edit_4/qwenimage_china_event_sport_traditional_4.png,/home/chans/iaseai26/dataset/qwen/edit_5/qwenimage_china_event_sport_traditional_5.png,step4_path,28.4423828125,step3_path,5.5081562995910645
30,"Wedding in China, photorealistic.",Change the image to represent wedding in China.,/home/chans/iaseai26/dataset/qwen/base/qwenimage_china_event_wedding_general.png,/home/chans/iaseai26/dataset/qwen/edit_1/qwenimage_china_event_wedding_general_1.png,/home/chans/iaseai26/dataset/qwen/edit_2/qwenimage_china_event_wedding_general_2.png,/home/chans/iaseai26/dataset/qwen/edit_3/qwenimage_china_event_wedding_general_3.png,/home/chans/iaseai26/dataset/qwen/edit_4/qwenimage_china_event_wedding_general_4.png,/home/chans/iaseai26/dataset/qwen/edit_5/qwenimage_china_event_wedding_general_5.png,step3_path,27.5146484375,step1_path,5.532665252685547
31,"Modern wedding in China, photorealistic.",Change the image to represent modern wedding in China.,/home/chans/iaseai26/dataset/qwen/base/qwenimage_china_event_wedding_modern.png,/home/chans/iaseai26/dataset/qwen/edit_1/qwenimage_china_event_wedding_modern_1.png,/home/chans/iaseai26/dataset/qwen/edit_2/qwenimage_china_event_wedding_modern_2.png,/home/chans/iaseai26/dataset/qwen/edit_3/qwenimage_china_event_wedding_modern_3.png,/home/chans/iaseai26/dataset/qwen/edit_4/qwenimage_china_event_wedding_modern_4.png,/home/chans/iaseai26/dataset/qwen/edit_5/qwenimage_china_event_wedding_modern_5.png,step5_path,29.19921875,step1_path,5.514711856842041
32,"Traditional wedding in China, photorealistic.",Change the image to represent traditional wedding in China.,/home/chans/iaseai26/dataset/qwen/base/qwenimage_china_event_wedding_traditional.png,/home/chans/iaseai26/dataset/qwen/edit_1/qwenimage_china_event_wedding_traditional_1.png,/home/chans/iaseai26/dataset/qwen/edit_2/qwenimage_china_event_wedding_traditional_2.png,/home/chans/iaseai26/dataset/qwen/edit_3/qwenimage_china_event_wedding_traditional_3.png,/home/chans/iaseai26/dataset/qwen/edit_4/qwenimage_china_event_wedding_traditional_4.png,/home/chans/iaseai26/dataset/qwen/edit_5/qwenimage_china_event_wedding_traditional_5.png,step2_path,28.4423828125,step0_path,5.5076518058776855
33,"Accessories in China, photorealistic.",Change the image to represent accessories in China.,/home/chans/iaseai26/dataset/qwen/base/qwenimage_china_fashion_accessories_general.png,/home/chans/iaseai26/dataset/qwen/edit_1/qwenimage_china_fashion_accessories_general_1.png,/home/chans/iaseai26/dataset/qwen/edit_2/qwenimage_china_fashion_accessories_general_2.png,/home/chans/iaseai26/dataset/qwen/edit_3/qwenimage_china_fashion_accessories_general_3.png,/home/chans/iaseai26/dataset/qwen/edit_4/qwenimage_china_fashion_accessories_general_4.png,/home/chans/iaseai26/dataset/qwen/edit_5/qwenimage_china_fashion_accessories_general_5.png,step1_path,22.88818359375,step4_path,5.349265098571777
34,"Modern accessories in China, photorealistic.",Change the image to represent modern accessories in China.,/home/chans/iaseai26/dataset/qwen/base/qwenimage_china_fashion_accessories_modern.png,/home/chans/iaseai26/dataset/qwen/edit_1/qwenimage_china_fashion_accessories_modern_1.png,/home/chans/iaseai26/dataset/qwen/edit_2/qwenimage_china_fashion_accessories_modern_2.png,/home/chans/iaseai26/dataset/qwen/edit_3/qwenimage_china_fashion_accessories_modern_3.png,/home/chans/iaseai26/dataset/qwen/edit_4/qwenimage_china_fashion_accessories_modern_4.png,/home/chans/iaseai26/dataset/qwen/edit_5/qwenimage_china_fashion_accessories_modern_5.png,step4_path,22.802734375,step0_path,5.405458450317383
35,"Traditional accessories in China, photorealistic.",Change the image to represent traditional accessories in China.,/home/chans/iaseai26/dataset/qwen/base/qwenimage_china_fashion_accessories_traditional.png,/home/chans/iaseai26/dataset/qwen/edit_1/qwenimage_china_fashion_accessories_traditional_1.png,/home/chans/iaseai26/dataset/qwen/edit_2/qwenimage_china_fashion_accessories_traditional_2.png,/home/chans/iaseai26/dataset/qwen/edit_3/qwenimage_china_fashion_accessories_traditional_3.png,/home/chans/iaseai26/dataset/qwen/edit_4/qwenimage_china_fashion_accessories_traditional_4.png,/home/chans/iaseai26/dataset/qwen/edit_5/qwenimage_china_fashion_accessories_traditional_5.png,step2_path,26.7822265625,step3_path,5.403379440307617
36,"Clothing in China, photorealistic.",Change the image to represent clothing in China.,/home/chans/iaseai26/dataset/qwen/base/qwenimage_china_fashion_clothing_general.png,/home/chans/iaseai26/dataset/qwen/edit_1/qwenimage_china_fashion_clothing_general_1.png,/home/chans/iaseai26/dataset/qwen/edit_2/qwenimage_china_fashion_clothing_general_2.png,/home/chans/iaseai26/dataset/qwen/edit_3/qwenimage_china_fashion_clothing_general_3.png,/home/chans/iaseai26/dataset/qwen/edit_4/qwenimage_china_fashion_clothing_general_4.png,/home/chans/iaseai26/dataset/qwen/edit_5/qwenimage_china_fashion_clothing_general_5.png,step5_path,19.2138671875,step1_path,5.320830345153809
37,"Modern clothing in China, photorealistic.",Change the image to represent modern clothing in China.,/home/chans/iaseai26/dataset/qwen/base/qwenimage_china_fashion_clothing_modern.png,/home/chans/iaseai26/dataset/qwen/edit_1/qwenimage_china_fashion_clothing_modern_1.png,/home/chans/iaseai26/dataset/qwen/edit_2/qwenimage_china_fashion_clothing_modern_2.png,/home/chans/iaseai26/dataset/qwen/edit_3/qwenimage_china_fashion_clothing_modern_3.png,/home/chans/iaseai26/dataset/qwen/edit_4/qwenimage_china_fashion_clothing_modern_4.png,/home/chans/iaseai26/dataset/qwen/edit_5/qwenimage_china_fashion_clothing_modern_5.png,step5_path,21.38671875,step5_path,5.450078964233398
38,"Traditional clothing in China, photorealistic.",Change the image to represent traditional clothing in China.,/home/chans/iaseai26/dataset/qwen/base/qwenimage_china_fashion_clothing_traditional.png,/home/chans/iaseai26/dataset/qwen/edit_1/qwenimage_china_fashion_clothing_traditional_1.png,/home/chans/iaseai26/dataset/qwen/edit_2/qwenimage_china_fashion_clothing_traditional_2.png,/home/chans/iaseai26/dataset/qwen/edit_3/qwenimage_china_fashion_clothing_traditional_3.png,/home/chans/iaseai26/dataset/qwen/edit_4/qwenimage_china_fashion_clothing_traditional_4.png,/home/chans/iaseai26/dataset/qwen/edit_5/qwenimage_china_fashion_clothing_traditional_5.png,step5_path,28.759765625,step1_path,5.6156206130981445
39,"Makeup in China, photorealistic.",Change the image to represent makeup in China.,/home/chans/iaseai26/dataset/qwen/base/qwenimage_china_fashion_makeup_general.png,/home/chans/iaseai26/dataset/qwen/edit_1/qwenimage_china_fashion_makeup_general_1.png,/home/chans/iaseai26/dataset/qwen/edit_2/qwenimage_china_fashion_makeup_general_2.png,/home/chans/iaseai26/dataset/qwen/edit_3/qwenimage_china_fashion_makeup_general_3.png,/home/chans/iaseai26/dataset/qwen/edit_4/qwenimage_china_fashion_makeup_general_4.png,/home/chans/iaseai26/dataset/qwen/edit_5/qwenimage_china_fashion_makeup_general_5.png,step0_path,29.4189453125,step0_path,5.540007591247559
40,"Modern makeup in China, photorealistic.",Change the image to represent modern makeup in China.,/home/chans/iaseai26/dataset/qwen/base/qwenimage_china_fashion_makeup_modern.png,/home/chans/iaseai26/dataset/qwen/edit_1/qwenimage_china_fashion_makeup_modern_1.png,/home/chans/iaseai26/dataset/qwen/edit_2/qwenimage_china_fashion_makeup_modern_2.png,/home/chans/iaseai26/dataset/qwen/edit_3/qwenimage_china_fashion_makeup_modern_3.png,/home/chans/iaseai26/dataset/qwen/edit_4/qwenimage_china_fashion_makeup_modern_4.png,/home/chans/iaseai26/dataset/qwen/edit_5/qwenimage_china_fashion_makeup_modern_5.png,step0_path,21.1669921875,step2_path,5.405259132385254
